time,AT,BE,BG,CH,CY,CZ,DE,DK,EE,EL,ES,FI,FR,HR,HU,IE,IT,LT,LU,LV,ME,MK,MT,NL,NO,PL,PT,RO,RS,SE,SI,SK,UK
4355,8.302587442587336,10.684801599237115,4.699458130526784,6.792510841399786,0.7851869505759771,8.143107100918739,70.04893612718563,4.571240469812938,0.9575722164359104,10.024410216194488,32.81427616412776,8.366902193291237,49.826079555765105,2.527297655793995,5.198893529916306,3.7273576598942193,43.64670495624664,1.593233940078074,0.5259208691896445,0.9970124918415757,0.472,0.899,0.0,12.796759157633044,12.420591480630243,22.801975004467856,6.202400451272727,8.146974155308571,4.214,14.666327757882337,1.8537655472207508,3.6744309165270597,36.83937689998781
4356,8.13768904439778,10.38622291256875,4.689215342323341,6.391926765749932,0.8191869505759771,8.010630305388597,68.71526652426545,4.591756764274034,0.9369446809520784,9.937399317182336,33.28362081899465,8.366171920653203,48.832543187619414,2.5120230510706594,5.182899353817095,3.7651069300181956,43.89530802392591,1.5723480914202006,0.49059595258481803,0.987993177198602,0.472,0.914,0.0,12.715704677724556,12.42395335685278,22.803295084328767,6.183718041353953,8.097722494107842,4.257,14.558376426052872,1.8779261421714724,3.6294071405218036,36.93306644747436
4357,7.9128749392330775,10.109351184904314,4.658350653539076,6.41242371039617,0.835186950575977,7.792101820182848,67.10573457159144,4.501781367934397,0.9263241119773056,9.695389972818287,33.37207715259513,8.353636379154612,47.90701787381128,2.459997429536381,5.224546899443814,3.773703077097464,44.73854234549172,1.5525167669531321,0.4705916293517898,0.9701014064763507,0.472,0.997,0.0,12.624656526806353,12.46434170353798,22.455612849865737,6.157414728829726,8.054580681441218,4.239,14.69504621800928,1.8248237093180153,3.574402613958417,36.93901255215945
4358,7.794643686595231,10.009937329351114,4.605240048414939,6.539574067564781,0.843186950575977,7.720894815226328,66.0044460166143,4.37023716077602,0.9164174962141259,9.338241396141154,32.61473523564954,8.334824768581615,46.27263918177511,2.3778966820907095,5.320459557511372,3.7050165123120538,45.315942647667704,1.5078879021892255,0.4727734231242123,0.9471789507282641,0.462,0.976,0.0,12.636495849438424,12.516190668106876,22.336566366051976,6.292237807725144,8.036221274078565,4.17,14.652639863838871,1.6966856193739015,3.5382700150464106,37.01016116247908
4359,7.641610976182986,10.018591721550347,4.42194991412446,6.348957093222652,0.835186950575977,7.622608763437967,64.58701698289177,4.354275559537238,0.9149028443413189,9.136198173111962,32.247103190792416,8.353646421654247,45.057424758639,2.2941487677558317,5.428143327687916,3.6826833374328602,45.77816135807599,1.4649751546024046,0.46437300417117844,0.9071364337197337,0.45,0.902,0.0,12.693417337877884,12.537413914373044,22.188897412282206,6.2851495625570735,7.907342508567552,4.11,14.336031700751985,1.6318670880512216,3.5033884361436702,36.98399585577361
4360,7.50966214388417,10.063655861952078,4.427984576714077,6.2098986867406225,0.8161869505759771,7.500758145789833,64.30016707411343,4.532363869149453,0.913505030180814,9.01857733990316,32.14810002066327,8.213621210804726,44.64624105588429,2.2455282988700813,5.458984214990921,3.716656904848725,44.983618509953565,1.456013707482206,0.48020154548561933,0.8863135777823166,0.448,0.863,0.0,13.252344857947731,12.40005930747863,21.994582914472694,6.248992505029906,7.775678468135684,3.984,14.07958511988108,1.5692878071368175,3.4231224307175467,36.938370544131764
4361,7.445882228003376,10.120317374748836,4.3783669904857065,5.971187190492361,0.775686950575977,7.254278885346511,63.346130695986005,4.452008072324983,0.8947646901258427,8.793334079586003,31.38343590575095,8.191799517987167,45.45191642610212,2.220395380038077,5.475577920282504,3.813468719993955,43.99230122679357,1.4430784201280202,0.4960320982782645,0.8601442920806356,0.441,0.841,0.0,13.090734286661261,12.137266797291113,21.647010127391063,6.133471288440831,7.692868272937069,3.85,13.8095670612569,1.6318511635882371,3.3774933567501564,36.82725098764688
4362,7.296581567294082,9.9533651264308,4.193531391780979,5.956422430201175,0.7541869505759771,7.1361875972528175,61.73915175544385,4.201646196507021,0.868516042392415,8.596283720934775,30.844306143244115,8.167846758299547,45.83227385087019,2.2258035558881946,5.487686455055234,3.790105564378223,43.04126595901016,1.4155623397017947,0.4913381662277887,0.8414705024213053,0.434,0.802,0.0,12.959247452386446,11.942302470097609,21.59810296229129,6.102226764266921,7.706749341330137,3.814,13.487202712519602,1.6158975892620575,3.4023734065833886,36.73929529061397
4363,6.974605500383003,9.723632910220426,4.101240046108821,5.848956288169514,0.7501869505759771,6.950040366344539,58.71375669917883,3.980472607299814,0.8291068228076073,8.587981040995455,30.42779739923792,7.994302498813637,43.81027800780828,2.2107755236976483,5.433924968716259,3.616472994145659,41.808764816924565,1.380396656326,0.4851269769088099,0.8089933360731683,0.433,0.808,0.0,12.840342264756266,11.765465525243366,21.42367439495033,6.261380917288175,7.67301872836634,3.855,13.057690486932565,1.6020946020360534,3.3956985302220786,36.68592402384122
4364,6.716719085116781,9.493351519382852,4.055421424700544,5.646718477241149,0.7326869505759771,6.842129502994645,56.09642120161099,3.805052954448179,0.7679577646451453,8.279888499247164,30.094947390088297,8.094549695996259,42.42950221698609,2.2594498930689184,5.404486407663514,3.491965781324565,40.75055597204677,1.3428993377978373,0.47668733070072616,0.787128583837499,0.434,0.805,0.0,12.6291962418796,11.907902944300632,20.985557616573704,6.244291276811143,7.640192046653215,3.863,12.743987911444567,1.6036483310032357,3.323749984532855,36.69857774135812
4365,6.493532003404471,9.676374047372656,3.8040998443681038,5.594797706006705,0.6971869505759771,6.5921878275406485,53.863303924578204,3.6879834748746934,0.7290403179789204,7.9503345999793575,29.922545330317135,7.907483584840162,44.81072568549614,2.187465226015592,5.2035965690924035,3.391537801645956,38.11553817628458,1.249519003112091,0.4763887028072403,0.7571894813868651,0.417,0.745,0.0,12.472899168818937,11.825979807335166,20.016700940473484,6.225947543692515,7.607552953880474,3.659,12.541077827049193,1.4712180942481767,3.153426257703436,36.964189191430606
4366,5.9539737600363,9.333041369194863,3.4678292219366336,5.554804476761068,0.6501869505759771,6.146596156060067,50.19987981946337,3.436567144161,0.6816109056829642,7.313528675277976,28.13847449273637,7.569860218454583,45.82803743672469,1.983729295390627,5.000556874776986,3.3165833767633406,35.06395479036263,1.1270026599016207,0.4443622968076319,0.6775549107925665,0.395,0.702,0.0,11.98470465841211,11.637011796066611,18.81992103588269,5.85251931105737,7.572696770455105,3.414,11.813860773353163,1.433652324308535,2.991864115466566,37.27455250127522
4367,5.63894544020715,8.780798131672423,3.25281274341291,5.739789346835771,0.6046869505759771,5.801281247865039,47.53640338452382,3.2222763727085333,0.6395210238738631,6.826059811435626,27.662981648187596,7.242735634629079,42.224269174060474,1.7520648253326099,4.641315098705087,3.114897841326184,32.56987594867193,1.0774799311347112,0.41362923473611346,0.6264298207338099,0.357,0.601,0.0,11.233922151730239,10.996789721286127,17.586486656330145,5.427523505186798,7.53846775732656,3.079,11.007143796436235,1.2883590788583967,2.861191305654213,37.3380057921076
4368,5.338949828868813,8.387420185347496,3.1631098008661227,5.386052020041615,0.5661869505759771,5.7741745182213995,45.933820971264765,3.1108806218818867,0.6139305053642657,6.417941350033522,26.156821282782897,7.087682185836984,39.82387683465154,1.6095266845050866,4.381477676041343,2.8416222749036657,30.78473039174914,1.0385145594301868,0.3880824432300481,0.5999748947892876,0.313,0.518,0.0,10.759594926445372,10.645006479310856,16.841530693092665,5.0661120759892455,7.504064213217174,2.904,11.009521632460505,1.275693801210197,2.7361535812987205,37.35289459290288
4369,5.228139299882513,8.069660614856048,3.0577059310089596,5.375235624022761,0.539686950575977,5.636338870469693,45.209036877664744,3.0470487095056593,0.5806961834085037,6.090612954164418,24.928451211090383,6.8701852925488005,38.20305208530132,1.5295281961058815,4.215556713314381,2.687837663904509,29.5962072746877,1.0181693007825923,0.3738246880283942,0.5791925701434666,0.289,0.474,0.0,10.474931108827716,10.440695656867248,16.49526523892506,4.815804679365884,7.467597423952406,2.72,10.6705719600316,1.2180764497169148,2.704119223097183,37.38778740721645
4370,5.077509591318721,7.9177780037213985,3.0298258967511273,5.3643924328640145,0.523686950575977,5.452166855754091,45.105115270967495,2.9812808660111476,0.5593131853748233,5.842696257650391,24.117566004678796,6.722456784333758,35.10633862536333,1.4891639757952044,4.148969610421071,2.54870158089552,28.697026833032652,1.0025182862360584,0.3777521779450193,0.5461733081059981,0.276,0.454,0.0,10.313523928592009,10.171972866252933,16.231694258869233,4.6390201482445255,7.430925970599136,2.643,10.17010370403756,1.2066703283633093,2.6950625579637193,37.269550634492994
4371,5.099304322841242,7.864122528716919,3.1073197921686746,5.035406395380389,0.5131869505759771,5.414195078194655,46.037129269980085,2.9902026932553287,0.5779301873411429,5.802906156522565,23.875502902694752,6.849180038050625,33.57790956543745,1.4783616406853457,4.14355252201353,2.449357584157828,28.49499688379205,1.0258672716895245,0.3805959792417253,0.5601540460685295,0.265,0.457,0.0,10.217758484274736,9.59999120730533,15.958412594368536,4.542570117016163,7.397155613262347,2.608,9.733575092067259,1.1967084454120644,2.7172735954610823,36.82306578291249
4372,5.592721963837061,8.072717053712442,3.343173958881261,4.930420357896764,0.538686950575977,5.684558649289912,47.62464326899268,3.104518274241218,0.6825471893074624,5.847100167289522,24.19148275965595,7.431581325075737,34.70082639769726,1.514639284870001,4.299184456506844,2.385161401644651,29.0154719391165,1.1832587616848924,0.403514320113416,0.6507342437226944,0.265,0.445,0.0,10.292743039957465,9.594385175662671,16.497247731305638,4.465105149246657,7.361330417840326,2.686,10.082882717279826,1.2756066130459194,2.813484632958446,36.27146369808014
4373,6.657555283145731,8.75101487699342,3.774469405593447,5.007434320413139,0.606186950575977,6.5748806011926595,53.951985475209604,3.535705818003145,0.7933548780433397,6.421296705786434,25.82014393436423,7.870127073667792,37.212788909143306,1.7395962457679512,4.744907381540453,2.355691187459278,32.08784297844848,1.3693875238044884,0.4150737446421688,0.7680115405022684,0.297,0.491,0.0,10.882234719823709,10.226862289047807,18.61311682563066,4.487094680379558,7.328036185000663,3.042,11.352946861786698,1.499177331757719,3.1671046799375993,35.875572371695895
4374,7.459783731672461,9.579329661180951,4.095636369451489,5.180774203691014,0.675686950575977,7.193622269778319,59.49249491855054,4.107503975573309,0.8826748159975719,7.139727577330127,27.861254073679035,8.187573010125194,41.750962779169406,1.992329811369474,5.065539593066861,2.556054781148568,37.33170496247644,1.5273030852845229,0.44428681667700204,0.8882071151821399,0.342,0.562,0.0,11.897574206697012,11.077117992939892,20.22435823775996,4.590520920481287,7.2935787620037535,3.397,12.740263612428738,1.6443061740924485,3.395970330075861,36.029813865533825
4375,7.900461419649507,10.107329263781175,4.247746974575625,5.799103319793682,0.713186950575977,7.53316873644936,62.740944392434095,4.393158218459415,0.9247032229615035,7.841837801150592,29.24727725953819,8.486970155321814,44.996077679551654,2.152022926163359,5.104375155161644,2.950338650087942,41.92952905891395,1.5817100690567945,0.49072119033463396,0.9557668122125479,0.384,0.631,0.0,12.602495328774415,11.914581184642456,21.25601153894991,5.1454651588924385,7.546083551458191,3.606,13.5378951537479,1.6444027871349,3.4630952988089017,36.140445580050745
4376,8.02449293350338,10.363788739834217,4.334016292601955,6.192779023373978,0.7376869505759771,7.776454788237721,63.90564140130567,4.509057657009756,0.9503704555389691,8.270214550652941,30.466446731143108,8.577201248186869,46.84706689250162,2.229951505345867,5.163943946475016,3.4183508570360153,43.6092606871057,1.5890044031189632,0.5065819758882556,0.9763575106441252,0.409,0.676,0.0,12.733024240098725,12.146259363407523,21.71063510153457,5.808080138158352,7.608322999543744,3.69,13.759905056696512,1.6333510533067515,3.554908873858537,36.263597905259225
4377,8.175582980798636,10.436453503794189,4.3501667779362725,6.206597667856245,0.7531869505759771,7.838539975930733,65.24295596416245,4.6358128938264365,0.9790196584880165,8.532886113213767,31.584598836133274,8.663410719102194,47.772273592780074,2.2891609923430702,5.198348920072825,3.680862145949898,44.24357153201227,1.5851417174339661,0.482634779248156,0.9720584691859366,0.424,0.698,0.0,12.640838588737624,12.737523827157837,21.66037719143968,6.024823800207435,7.657838525009055,3.77,14.061947113255075,1.7045480660807473,3.5594572069407353,36.42544009484823
4378,8.24409255326563,10.49112317684074,4.3466984908261965,6.287865483501193,0.785686950575977,7.9817086310661995,66.22172182799319,4.594078263248964,0.9757627965018058,8.86497668322028,32.297114761363716,8.678810128686285,48.5074671472174,2.3669749629845724,5.2209331610569985,3.721960151249642,44.25901163005771,1.586569313070145,0.49341287565892133,0.9546236524930969,0.437,0.73,0.0,12.42761233647609,12.962150395476206,22.4567426624857,6.105238789726084,7.632107810178818,3.817,14.088820639065762,1.7273406860740357,3.611891153486175,36.52235474333129
4379,8.028268748874291,10.322610219344119,4.393029809731998,6.433312065235339,0.800686950575977,7.953326135198613,65.54724453167817,4.480809149424866,0.9690435000401879,9.11730183041524,33.25107938115175,8.593047970776908,50.201495497387235,2.435834571530875,5.231820905146347,3.7410138012713205,43.045911149027,1.5969018954264371,0.49930504985093127,0.9728629418349216,0.451,0.748,0.0,12.049893327824037,13.14282208207323,22.35124193599345,6.242736007374934,7.682334798125491,3.922,13.948015909718567,1.7803308090224021,3.656758870173394,36.55236316555595
4380,7.758441251124571,10.175250763514125,4.3548919382596125,6.083874977636546,0.833186950575977,7.755286925252283,63.902875868972814,4.457148059685178,0.9372404736510384,9.089651780166985,33.73508858072895,8.574561981822484,49.024483479362736,2.43360486703528,5.124825488667829,3.769107368393226,43.09049680399524,1.561128952792,0.4863939304466411,0.9689031624822545,0.455,0.749,0.0,11.433621875917135,13.049060001793015,22.123276894555612,6.179164382491855,7.611993983116384,3.806,13.576947143631896,1.7373794959099367,3.6078838389064343,36.640616522272616
4381,7.568985929041993,10.09533706391284,4.296505140500043,6.073110046974938,0.839186950575977,7.552903832980818,62.62978146357101,4.33030416462597,0.9298059576767794,8.909389007732434,33.598391106367465,8.495818478905406,48.4325547434886,2.3929711261097912,5.067389494231331,3.7535561599459046,44.04923829771749,1.5197469446812184,0.4572182769174365,0.9434336857679881,0.45,0.823,0.0,10.87245666893522,12.83149916927271,22.00481070852376,6.137666386321677,7.422663965483626,3.739,13.286823191859646,1.704093439461532,3.5421645141501905,36.68397034490664
4382,7.465363459486273,10.00405615256787,4.266940069425642,6.480848824334511,0.8546869505759771,7.53786333171618,61.42603729103351,4.295287938333625,0.901759848353135,8.640812952200928,32.70704791624806,8.365776122560423,47.13529867469232,2.3132825856433095,5.123967992046018,3.641071707286809,44.599022598285536,1.4851019321772971,0.463035882532637,0.9132782256849323,0.437,0.797,0.0,10.656181555458875,12.701620476675416,21.988082523993338,6.328598935241013,7.32585511304524,3.634,13.15655781713254,1.7121470541370858,3.470688579224247,36.711301284129284
4383,7.361303051495312,9.89628562862202,4.166724547570449,6.536907876328819,0.8546869505759771,7.429681858127871,60.54428289518779,4.215602273045999,0.8885369012260858,8.477555989744548,32.305902588294956,8.246999457704003,45.51366119176591,2.2573803098873917,5.149144980902158,3.6005722921340912,44.67466853023243,1.443776248004111,0.4700165861479305,0.8796688439872515,0.431,0.734,0.0,10.739279643225267,11.810872224183399,21.600870916268462,6.3630379951423555,7.327160328510125,3.636,12.769249179194595,1.665863685247125,3.4377416418039184,36.6845997589409
4384,7.32552433025146,9.985354681877695,4.196738371036378,6.397654860697887,0.840186950575977,7.2597557824077485,60.454870962700284,4.337672560082873,0.8910228732251407,8.303148895962934,32.1164191629177,8.132522001752381,44.95645146236599,2.2357269479735407,5.191324248288522,3.604205661669136,44.26411854311204,1.4126043304716205,0.4832775087052008,0.8592087467675129,0.427,0.699,0.0,11.381965780794369,11.705167922834583,21.647757970999415,6.275937378828435,7.244186283158933,3.588,12.657573310468125,1.6278849393400325,3.3889463232729544,36.62573551157637
4385,7.154073106757328,9.911454056911722,4.173598675832705,5.718943364449626,0.800686950575977,6.92796192723899,59.3946176447777,4.2173929792134555,0.8802001611449501,8.069693592563251,31.599082768465347,8.075763707023192,45.4380755391107,2.223446257322007,5.183669894880367,3.69223955690554,43.38268599224714,1.3886530235340868,0.49592273852279045,0.8286064832557505,0.425,0.682,0.0,11.666000053662602,11.550575944322643,21.43193824019221,6.144833730968478,7.307519366118123,3.575,12.639546211911837,1.5767998346292236,3.317150020736219,36.49985924840869
4386,6.920274439671513,9.693241982885802,4.058763077127976,5.700708295111234,0.7681869505759771,6.729345019510456,57.430614616206725,3.9553630010787137,0.8639282336914978,7.810710234703295,31.221622739150913,7.940249654526048,44.80420345852578,2.228465289254774,5.180444269400225,3.675214248453333,42.50694449852489,1.3559667724138171,0.490348392051995,0.802374675200406,0.421,0.675,0.0,11.94672218395244,11.297037105669675,21.273279160163106,6.100477373063473,7.2991970191698075,3.561,12.435897894981341,1.6186766803236752,3.2960365740618083,36.386266673054195
4387,6.612301165370451,9.299438733017228,4.101268777215044,5.482242153079573,0.7596869505759771,6.493197788602177,54.739113058653814,3.727113195916454,0.8233827576172225,7.7431268145455165,30.505266529932864,7.735668451117108,42.675406799004804,2.2213157886712884,5.121849863187688,3.522062458793527,40.87539446210083,1.3179187322221302,0.47687321005413713,0.7679034788575887,0.424,0.699,0.0,12.295660914713004,11.233874891550418,21.045828003768335,6.180853096156117,7.378499420953029,3.676,12.109179413122963,1.5696039629541545,3.271231701483759,36.33682161619024
4388,6.36966475010423,9.009291376257806,4.129881196682599,5.265407385039469,0.737186950575977,6.3112114671802955,52.571948102262255,3.5804663003653094,0.7581871400147113,7.414024197174369,29.803102567010903,7.873001157047458,41.65393649971716,2.2759129773320383,5.127740007304348,3.379081663771698,39.75961207170015,1.2913850339240458,0.4623192646358244,0.7402675489877047,0.421,0.698,0.0,12.372520760424367,11.159858868927584,20.686872435052095,6.134457720681063,7.116122552917847,3.794,11.829202866978711,1.5317887066638898,3.20835115964764,36.37163133611422
4389,6.243400572056901,9.131410016585638,3.9033622369255814,5.310072462776436,0.7106869505759771,6.063470938755937,51.26676437094024,3.497152284275929,0.7096278154236382,7.238401600770628,29.358525101973594,7.795177198420229,43.98016466196339,2.1991592398649504,4.920759847349615,3.266805299658111,37.254783056007284,1.2177241196778317,0.4703761185901329,0.7199745835853529,0.402,0.696,0.0,12.367179455993996,11.271184332929781,19.854549178398784,6.115058595044586,6.5908945919656015,3.626,11.540621856340145,1.4558494893570384,3.0709034480909527,36.691898744156724
4390,5.752587542455234,8.891300105032823,3.5760916144941115,5.3754209759613385,0.6651869505759771,5.686894668364816,47.74293971597743,3.2827496629175954,0.6715716712671144,6.828780767561828,27.506497363214372,7.414883543269494,44.785058408385765,1.999147479426006,4.768880739926251,3.206804972932943,34.62664360359044,1.1171505117967533,0.4452638620134837,0.6598078096971287,0.38,0.666,0.0,12.011531349889037,11.24983679677607,18.564297431872387,5.820992538620712,6.070693681398686,3.402,11.051891631946956,1.3508741282971348,2.910564023294705,37.086473310102704
4391,5.424055233457692,8.351322898110185,3.299239491018147,5.074769006849242,0.6211869505759771,5.24749758404564,45.02696328103789,3.045467902752798,0.6334585097379886,6.439273550862813,27.21851410604762,7.041795984563517,41.23926448032429,1.76806482533261,4.459805423791135,3.028159880707198,31.994703880569098,1.0480084241361798,0.41834959012257356,0.6165132750621249,0.342,0.587,0.0,11.233416162270975,10.887618156821231,17.18886326539733,5.393578897704646,5.801497683017161,3.144,10.424768659510981,1.2325808828469964,2.774643736030701,37.275950538413305
4392,5.1418136112877475,7.92682245072691,3.1893721934236003,4.825031680055085,0.580186950575977,5.1067809071994255,42.91938086777883,2.9036167502018784,0.6035180028089835,6.123047074382257,25.644686649584987,6.712412743340082,38.45367259612648,1.6016038652156066,4.1997180011273905,2.79388431428468,30.061369543576987,1.0105979485219274,0.4010667912953874,0.5827599969877754,0.306,0.519,0.0,10.597018156268339,10.36870962915427,16.460077959405915,5.0078617335090705,5.638031996545567,2.872,10.146689476382424,1.174915605198797,2.6900147062067346,37.27608263252578
4393,4.996003082301447,7.636040989095133,3.0450069227594523,4.8162152840362324,0.5451869505759771,5.004889222418077,41.394773666975304,2.80976681525031,0.5649919761074637,5.874690030578547,24.39265467531662,6.5755860576205585,36.61807305696239,1.5432200858091234,4.01379703840043,2.5850997032855227,28.637969600279913,0.9822156934185314,0.3850409302591904,0.5556041217942355,0.281,0.479,0.0,10.252813269128906,10.127398806710662,15.945875437172202,4.772860071883732,5.512307905198562,2.675,10.011739803953517,1.1518890429515614,2.619828508568747,37.29769462635092
4394,4.768698076955925,7.417726926678901,2.9501117143830373,4.772754795779218,0.520686950575977,4.903274098908968,40.39007719347427,2.7358277885113953,0.5302808836380014,5.630054074282979,23.508431371480885,6.3914294649210195,33.3533595970244,1.4893775336709352,3.907381230337712,2.4684636202765335,27.763100345397064,0.9538324288047118,0.3754282124479664,0.5180967473504206,0.268,0.472,0.0,10.106327361524734,9.744376594334184,15.554361316783428,4.565769805764351,5.49666946659231,2.573,9.691033220171803,1.1265231470944619,2.6000010643682634,37.17597697771295
4395,4.6230461964031395,7.326444582175873,2.9594798539458393,5.034546915981476,0.5016869505759771,4.806647231045501,39.70072340440962,2.646958835879746,0.535569791168539,5.532263973155152,22.86339113997484,6.361591344631867,31.194378863716768,1.461311375946737,3.8073044581874633,2.3593616832749364,27.256448022612066,0.9458993608716819,0.36651386862310675,0.5175893729066056,0.262,0.473,0.0,9.96978249804335,9.08124664681897,15.013524640716465,4.444625509534011,5.353866104978441,2.586,9.349326520170258,1.1204794554489623,2.5563994050069336,36.729492126132435
4396,4.760502916599625,7.129477127594636,3.0487373431892313,4.893339036183735,0.4961869505759771,4.6472998536011305,39.488722902819895,2.638556944890521,0.5905466932915803,5.5106717233492954,22.64639905589613,6.639322424088319,30.687520906162714,1.4379743111386705,3.7660960764234845,2.2665632751799842,26.868184603308762,1.0120521330797214,0.3545995247982471,0.5599070280067666,0.26,0.457,0.0,9.677487634561961,8.899643501899703,14.778743627573888,4.3399642767904005,5.427407583530759,2.523,9.03169438513926,1.1274871386419214,2.5197977456456044,36.132596484008744
4397,5.118608747760242,7.344418480417068,3.2975908681775974,5.053671911557939,0.511686950575977,4.898640809510831,41.35401139093096,2.790355073996204,0.6549031410722077,5.817829538288745,22.846037360126406,6.938575405368562,30.844957770872195,1.6061950946509602,3.9167380228837927,2.187443288865193,27.703416523971363,1.1180800526260037,0.3350488270019637,0.6241139481931698,0.283,0.476,0.0,9.48457323281895,9.154270326165921,15.68085828396069,4.2789828466484625,5.8618208964189575,2.729,9.532995292130176,1.2565391310406642,2.5838110980233875,35.712586050263035
4398,5.594012493068704,7.700127656803275,3.6257578320356387,4.905803361096454,0.5351869505759771,5.3708287467176055,44.75441023628348,3.0490290511186267,0.693873090607032,6.246871654535528,23.24480940201706,7.224691630591118,32.92077951230542,1.7965433692452049,4.134525078132767,2.279638787165296,30.962417626668692,1.221668153380418,0.3404512180706155,0.6994789674492883,0.32,0.524,0.0,9.437009920802158,9.455275458674619,16.899208232286483,4.176158744270018,6.333328751199826,3.016,10.069261019138438,1.346797708224565,2.7641414235673385,35.886046679175465
4399,6.029017676874037,8.236596735457095,3.827047966326118,4.982769316385921,0.5561869505759771,5.828123373745011,48.599512276194254,3.356740269785093,0.7309014975709637,6.758981878355994,24.72799009155213,7.51771133553089,35.87174652261985,1.9453579524320288,4.248694180290768,2.51042265610467,33.5932417231062,1.28759365347304,0.3538780568422574,0.7547749737450938,0.364,0.587,0.0,9.604607642206494,10.026010212124309,17.960489323689906,4.417575943928133,6.5881221395383776,3.313,10.90848160447322,1.4068943212670164,2.959733713041585,35.996678393692385
4400,6.30175612235885,8.604056211510137,3.83854107771691,5.48821122366768,0.5651869505759771,6.210428667781669,51.62551032041974,3.570095110059708,0.7451174891931792,7.089572367285529,26.821650195369347,7.766272220827289,38.894214782569435,2.043028686056387,4.3287604101142225,2.8362791483706125,34.824023012697914,1.3186331220078653,0.3623472659758995,0.7852666041935951,0.391,0.637,0.0,9.682969234466992,10.796963387462151,18.973381821247123,4.797135530676199,6.729109869678789,3.454,11.382085511902783,1.4476649264347796,3.10654728809122,36.11536829050915
4401,6.436851355380875,8.752412784872215,3.85787109221757,5.68632319158465,0.5671869505759771,6.514842842905555,53.28998241991829,3.7329445854067815,0.7457666921422267,7.368068543275834,28.401492261895452,7.8204339627206085,40.81629456444115,2.1030335468939416,4.378589245158872,3.1306083048031,35.089021903770785,1.3305438181705618,0.380204866837529,0.796703872000804,0.405,0.663,0.0,9.587241971691478,11.089227851212467,19.490433189004868,5.070573457727261,6.733375395144099,3.543,11.75899058313322,1.4844488109668168,3.1940862435299935,36.28069135601267
4402,6.536855742121102,9.031535040715337,3.8612232759411524,6.345207506429868,0.5766869505759771,6.658072563407571,54.15134074710725,3.7660146004054544,0.7356027642764315,7.629228775504134,29.1659801281658,7.8442827833976505,42.023135990285596,2.2215738118675814,4.410423486143046,3.2895600377941814,35.04982284998838,1.327992298707427,0.39513853234715307,0.796189832421657,0.412,0.676,0.0,9.662986550126586,11.193108425739865,19.63551218432955,5.376570878516793,6.751146398259004,3.596,11.917970411868788,1.536784294051235,3.258582182439068,36.414024379868444
4403,6.351453245343102,9.02184139156247,3.819292202289476,6.8300375889637435,0.5876869505759771,6.498414136105192,53.69816038944562,3.7413110154867613,0.7228834678148136,7.706378906829369,29.64079221316569,7.891850417919613,44.38431692425942,2.268911752241395,4.415811230232395,3.3490397234689535,34.24955030085485,1.3135676469560402,0.41937159861307727,0.7898770733727871,0.421,0.689,0.0,9.70693552330221,11.137901415100684,19.525429058808943,5.489209141928679,6.7083656541557595,3.603,11.780693106413018,1.5294228781618304,3.2046973765779376,36.43913282980614
4404,6.127564819113811,8.852679520645745,3.7488490457960024,6.719307177930247,0.6016869505759771,6.375682802832141,52.20029172674026,3.706084396841669,0.7171037211456885,7.56797087324211,30.158801412742886,7.856303162031564,42.967152322430934,2.22186271259343,4.366149353817094,3.371353527246429,33.34013595582308,1.2777947043216034,0.40765685313049566,0.7819172940201201,0.426,0.702,0.0,9.62359067072224,11.071289045701546,18.947943952469807,5.563275167527549,6.588964834227329,3.619,11.6687843572387,1.4438710300420532,3.165444871642588,36.5091486039255
4405,6.009003107065858,8.884393319986113,3.698641777202776,6.815069367001882,0.6291869505759771,6.287282158027629,50.86804885201176,3.655815041975536,0.7175297116109649,7.3526027471596205,30.06044203580556,7.848950637282956,41.47657571514968,2.1562289716679413,4.347874979297236,3.363206531371677,32.908927110945285,1.2392505408619072,0.4071403075273768,0.7675468852889298,0.423,0.768,0.0,9.940051171389722,10.915203193327336,18.280454964306657,5.348360651323655,6.477884816594571,3.505,11.31684363015357,1.359233434755877,3.1113168523548187,36.566277580765124
4406,5.987130637510137,8.741613271298366,3.7030767061283756,6.573808144361454,0.6531869505759771,6.214537009240129,49.74570724550147,3.609215264202445,0.7248218664731273,7.161065044484783,29.110580374108086,7.85518751033816,39.91816670130145,2.1114632504909396,4.353784455685225,3.2948178661400114,33.28590019158266,1.2262821519222578,0.3883791341760967,0.7613567638106493,0.417,0.741,0.0,10.288108738849568,10.743424813130096,18.376704190722425,5.178348592760838,6.497143701125426,3.42,11.32658729535857,1.3615906621142853,3.037627085628791,36.59459007246496
4407,5.926092741371125,8.695214385753642,3.7530255393209417,6.406633400057223,0.673686950575977,6.086355535651821,49.40930028362854,3.6560951278202234,0.7454594257856133,7.080700066949951,28.371282511366836,7.854081053050399,38.68345695324084,2.0973803098873915,4.449635305988205,3.2448184509872946,34.0954964621296,1.2104379514287213,0.39486982657726255,0.7507473821129684,0.411,0.679,0.0,10.60327760733373,10.710276826475866,18.16388738183789,5.05478765266218,6.467623447571152,3.386,11.230406602816645,1.3719557543865533,3.0122128274672564,36.55313184059378
