carrier,node,time_operation,carbon_emissions_carrier
biomethane,NL13,11,0.0
biomethane,NL13,12,0.0
biomethane,NL13,13,0.0
biomethane,NL21,0,0.0
biomethane,NL21,1,0.0
biomethane,NL21,2,0.0
biomethane,NL21,3,0.0
biomethane,NL21,4,0.0
biomethane,NL21,5,0.0
biomethane,NL21,6,0.0
biomethane,NL21,7,0.0
biomethane,NL21,8,0.0
biomethane,NL21,9,0.0
biomethane,NL21,10,0.0
biomethane,NL21,11,0.0
biomethane,NL21,12,0.0
biomethane,NL21,13,0.0
biomethane,NL22,0,0.0
biomethane,NL22,1,0.0
biomethane,NL22,2,0.0
biomethane,NL22,3,0.0
biomethane,NL22,4,0.0
biomethane,NL22,5,0.0
biomethane,NL22,6,0.0
biomethane,NL22,7,0.0
biomethane,NL22,8,0.0
biomethane,NL22,9,0.0
biomethane,NL22,10,0.0
biomethane,NL22,11,0.0
biomethane,NL22,12,0.0
biomethane,NL22,13,0.0
biomethane,NL23,0,0.0
biomethane,NL23,1,0.0
biomethane,NL23,2,0.0
biomethane,NL23,3,0.0
biomethane,NL23,4,0.0
biomethane,NL23,5,0.0
biomethane,NL23,6,0.0
biomethane,NL23,7,0.0
biomethane,NL23,8,0.0
biomethane,NL23,9,0.0
biomethane,NL23,10,0.0
biomethane,NL23,11,0.0
biomethane,NL23,12,0.0
biomethane,NL23,13,0.0
biomethane,NL31,0,0.0
biomethane,NL31,1,0.0
biomethane,NL31,2,0.0
biomethane,NL31,3,0.0
biomethane,NL31,4,0.0
biomethane,NL31,5,0.0
biomethane,NL31,6,0.0
biomethane,NL31,7,0.0
biomethane,NL31,8,0.0
biomethane,NL31,9,0.0
biomethane,NL31,10,0.0
biomethane,NL31,11,0.0
biomethane,NL31,12,0.0
biomethane,NL31,13,0.0
biomethane,NL32,0,0.0
biomethane,NL32,1,0.0
biomethane,NL32,2,0.0
biomethane,NL32,3,0.0
biomethane,NL32,4,0.0
biomethane,NL32,5,0.0
biomethane,NL32,6,0.0
biomethane,NL32,7,0.0
biomethane,NL32,8,0.0
biomethane,NL32,9,0.0
biomethane,NL32,10,0.0
biomethane,NL32,11,0.0
biomethane,NL32,12,0.0
biomethane,NL32,13,0.0
biomethane,NL33,0,0.0
biomethane,NL33,1,0.0
biomethane,NL33,2,0.0
biomethane,NL33,3,0.0
biomethane,NL33,4,0.0
biomethane,NL33,5,0.0
biomethane,NL33,6,0.0
biomethane,NL33,7,0.0
biomethane,NL33,8,0.0
biomethane,NL33,9,0.0
biomethane,NL33,10,0.0
biomethane,NL33,11,0.0
biomethane,NL33,12,0.0
biomethane,NL33,13,0.0
biomethane,NL34,0,0.0
biomethane,NL34,1,0.0
biomethane,NL34,2,0.0
biomethane,NL34,3,0.0
biomethane,NL34,4,0.0
biomethane,NL34,5,0.0
biomethane,NL34,6,0.0
biomethane,NL34,7,0.0
biomethane,NL34,8,0.0
biomethane,NL34,9,0.0
biomethane,NL34,10,0.0
biomethane,NL34,11,0.0
biomethane,NL34,12,0.0
biomethane,NL34,13,0.0
biomethane,NL41,0,0.0
biomethane,NL41,1,0.0
biomethane,NL41,2,0.0
biomethane,NL41,3,0.0
biomethane,NL41,4,0.0
biomethane,NL41,5,0.0
biomethane,NL41,6,0.0
biomethane,NL41,7,0.0
biomethane,NL41,8,0.0
biomethane,NL41,9,0.0
biomethane,NL41,10,0.0
biomethane,NL41,11,0.0
biomethane,NL41,12,0.0
biomethane,NL41,13,0.0
biomethane,NL42,0,0.0
biomethane,NL42,1,0.0
biomethane,NL42,2,0.0
biomethane,NL42,3,0.0
biomethane,NL42,4,0.0
biomethane,NL42,5,0.0
biomethane,NL42,6,0.0
biomethane,NL42,7,0.0
biomethane,NL42,8,0.0
biomethane,NL42,9,0.0
biomethane,NL42,10,0.0
biomethane,NL42,11,0.0
biomethane,NL42,12,0.0
biomethane,NL42,13,0.0
biomethane,NO02,0,0.0
biomethane,NO02,1,0.0
biomethane,NO02,2,0.0
biomethane,NO02,3,0.0
biomethane,NO02,4,0.0
biomethane,NO02,5,0.0
biomethane,NO02,6,0.0
biomethane,NO02,7,0.0
biomethane,NO02,8,0.0
biomethane,NO02,9,0.0
biomethane,NO02,10,0.0
biomethane,NO02,11,0.0
biomethane,NO02,12,0.0
biomethane,NO02,13,0.0
biomethane,NO06,0,0.0
biomethane,NO06,1,0.0
biomethane,NO06,2,0.0
biomethane,NO06,3,0.0
biomethane,NO06,4,0.0
biomethane,NO06,5,0.0
biomethane,NO06,6,0.0
biomethane,NO06,7,0.0
biomethane,NO06,8,0.0
biomethane,NO06,9,0.0
biomethane,NO06,10,0.0
biomethane,NO06,11,0.0
biomethane,NO06,12,0.0
biomethane,NO06,13,0.0
biomethane,NO07,0,0.0
biomethane,NO07,1,0.0
biomethane,NO07,2,0.0
biomethane,NO07,3,0.0
biomethane,NO07,4,0.0
biomethane,NO07,5,0.0
biomethane,NO07,6,0.0
biomethane,NO07,7,0.0
biomethane,NO07,8,0.0
biomethane,NO07,9,0.0
biomethane,NO07,10,0.0
biomethane,NO07,11,0.0
biomethane,NO07,12,0.0
biomethane,NO07,13,0.0
biomethane,NO08,0,0.0
biomethane,NO08,1,0.0
biomethane,NO08,2,0.0
biomethane,NO08,3,0.0
biomethane,NO08,4,0.0
biomethane,NO08,5,0.0
biomethane,NO08,6,0.0
biomethane,NO08,7,0.0
biomethane,NO08,8,0.0
biomethane,NO08,9,0.0
biomethane,NO08,10,0.0
biomethane,NO08,11,0.0
biomethane,NO08,12,0.0
biomethane,NO08,13,0.0
biomethane,NO09,0,0.0
biomethane,NO09,1,0.0
biomethane,NO09,2,0.0
biomethane,NO09,3,0.0
biomethane,NO09,4,0.0
biomethane,NO09,5,0.0
biomethane,NO09,6,0.0
biomethane,NO09,7,0.0
biomethane,NO09,8,0.0
biomethane,NO09,9,0.0
biomethane,NO09,10,0.0
biomethane,NO09,11,0.0
biomethane,NO09,12,0.0
biomethane,NO09,13,0.0
biomethane,NO0A,0,0.0
biomethane,NO0A,1,0.0
biomethane,NO0A,2,0.0
biomethane,NO0A,3,0.0
biomethane,NO0A,4,0.0
biomethane,NO0A,5,0.0
biomethane,NO0A,6,0.0
biomethane,NO0A,7,0.0
biomethane,NO0A,8,0.0
biomethane,NO0A,9,0.0
biomethane,NO0A,10,0.0
biomethane,NO0A,11,0.0
biomethane,NO0A,12,0.0
biomethane,NO0A,13,0.0
biomethane,NO0B,0,0.0
biomethane,NO0B,1,0.0
biomethane,NO0B,2,0.0
biomethane,NO0B,3,0.0
biomethane,NO0B,4,0.0
biomethane,NO0B,5,0.0
biomethane,NO0B,6,0.0
biomethane,NO0B,7,0.0
biomethane,NO0B,8,0.0
biomethane,NO0B,9,0.0
biomethane,NO0B,10,0.0
biomethane,NO0B,11,0.0
biomethane,NO0B,12,0.0
biomethane,NO0B,13,0.0
biomethane,PL21,0,0.0
biomethane,PL21,1,0.0
biomethane,PL21,2,0.0
biomethane,PL21,3,0.0
biomethane,PL21,4,0.0
biomethane,PL21,5,0.0
biomethane,PL21,6,0.0
biomethane,PL21,7,0.0
biomethane,PL21,8,0.0
biomethane,PL21,9,0.0
biomethane,PL21,10,0.0
biomethane,PL21,11,0.0
biomethane,PL21,12,0.0
biomethane,PL21,13,0.0
biomethane,PL22,0,0.0
biomethane,PL22,1,0.0
biomethane,PL22,2,0.0
biomethane,PL22,3,0.0
biomethane,PL22,4,0.0
biomethane,PL22,5,0.0
biomethane,PL22,6,0.0
biomethane,PL22,7,0.0
biomethane,PL22,8,0.0
biomethane,PL22,9,0.0
biomethane,PL22,10,0.0
biomethane,PL22,11,0.0
biomethane,PL22,12,0.0
biomethane,PL22,13,0.0
biomethane,PL41,0,0.0
biomethane,PL41,1,0.0
biomethane,PL41,2,0.0
biomethane,PL41,3,0.0
biomethane,PL41,4,0.0
biomethane,PL41,5,0.0
biomethane,PL41,6,0.0
biomethane,PL41,7,0.0
biomethane,PL41,8,0.0
biomethane,PL41,9,0.0
biomethane,PL41,10,0.0
biomethane,PL41,11,0.0
biomethane,PL41,12,0.0
biomethane,PL41,13,0.0
biomethane,PL42,0,0.0
biomethane,PL42,1,0.0
biomethane,PL42,2,0.0
biomethane,PL42,3,0.0
biomethane,PL42,4,0.0
biomethane,PL42,5,0.0
biomethane,PL42,6,0.0
biomethane,PL42,7,0.0
biomethane,PL42,8,0.0
biomethane,PL42,9,0.0
biomethane,PL42,10,0.0
biomethane,PL42,11,0.0
biomethane,PL42,12,0.0
biomethane,PL42,13,0.0
biomethane,PL43,0,0.0
biomethane,PL43,1,0.0
biomethane,PL43,2,0.0
biomethane,PL43,3,0.0
biomethane,PL43,4,0.0
biomethane,PL43,5,0.0
biomethane,PL43,6,0.0
biomethane,PL43,7,0.0
biomethane,PL43,8,0.0
biomethane,PL43,9,0.0
biomethane,PL43,10,0.0
biomethane,PL43,11,0.0
biomethane,PL43,12,0.0
biomethane,PL43,13,0.0
biomethane,PL51,0,0.0
biomethane,PL51,1,0.0
biomethane,PL51,2,0.0
biomethane,PL51,3,0.0
biomethane,PL51,4,0.0
biomethane,PL51,5,0.0
biomethane,PL51,6,0.0
biomethane,PL51,7,0.0
biomethane,PL51,8,0.0
biomethane,PL51,9,0.0
biomethane,PL51,10,0.0
biomethane,PL51,11,0.0
biomethane,PL51,12,0.0
biomethane,PL51,13,0.0
biomethane,PL52,0,0.0
biomethane,PL52,1,0.0
biomethane,PL52,2,0.0
biomethane,PL52,3,0.0
biomethane,PL52,4,0.0
biomethane,PL52,5,0.0
biomethane,PL52,6,0.0
biomethane,PL52,7,0.0
biomethane,PL52,8,0.0
biomethane,PL52,9,0.0
biomethane,PL52,10,0.0
biomethane,PL52,11,0.0
biomethane,PL52,12,0.0
biomethane,PL52,13,0.0
biomethane,PL61,0,0.0
biomethane,PL61,1,0.0
biomethane,PL61,2,0.0
biomethane,PL61,3,0.0
biomethane,PL61,4,0.0
biomethane,PL61,5,0.0
biomethane,PL61,6,0.0
biomethane,PL61,7,0.0
biomethane,PL61,8,0.0
biomethane,PL61,9,0.0
biomethane,PL61,10,0.0
biomethane,PL61,11,0.0
biomethane,PL61,12,0.0
biomethane,PL61,13,0.0
biomethane,PL62,0,0.0
biomethane,PL62,1,0.0
biomethane,PL62,2,0.0
biomethane,PL62,3,0.0
biomethane,PL62,4,0.0
biomethane,PL62,5,0.0
biomethane,PL62,6,0.0
biomethane,PL62,7,0.0
biomethane,PL62,8,0.0
biomethane,PL62,9,0.0
biomethane,PL62,10,0.0
biomethane,PL62,11,0.0
biomethane,PL62,12,0.0
biomethane,PL62,13,0.0
biomethane,PL63,0,0.0
biomethane,PL63,1,0.0
biomethane,PL63,2,0.0
biomethane,PL63,3,0.0
biomethane,PL63,4,0.0
biomethane,PL63,5,0.0
biomethane,PL63,6,0.0
biomethane,PL63,7,0.0
biomethane,PL63,8,0.0
biomethane,PL63,9,0.0
biomethane,PL63,10,0.0
biomethane,PL63,11,0.0
biomethane,PL63,12,0.0
biomethane,PL63,13,0.0
biomethane,PL71,0,0.0
biomethane,PL71,1,0.0
biomethane,PL71,2,0.0
biomethane,PL71,3,0.0
biomethane,PL71,4,0.0
biomethane,PL71,5,0.0
biomethane,PL71,6,0.0
biomethane,PL71,7,0.0
biomethane,PL71,8,0.0
biomethane,PL71,9,0.0
biomethane,PL71,10,0.0
biomethane,PL71,11,0.0
biomethane,PL71,12,0.0
biomethane,PL71,13,0.0
biomethane,PL72,0,0.0
biomethane,PL72,1,0.0
biomethane,PL72,2,0.0
biomethane,PL72,3,0.0
biomethane,PL72,4,0.0
biomethane,PL72,5,0.0
biomethane,PL72,6,0.0
biomethane,PL72,7,0.0
biomethane,PL72,8,0.0
biomethane,PL72,9,0.0
biomethane,PL72,10,0.0
biomethane,PL72,11,0.0
biomethane,PL72,12,0.0
biomethane,PL72,13,0.0
biomethane,PL81,0,0.0
biomethane,PL81,1,0.0
biomethane,PL81,2,0.0
biomethane,PL81,3,0.0
biomethane,PL81,4,0.0
biomethane,PL81,5,0.0
biomethane,PL81,6,0.0
biomethane,PL81,7,0.0
biomethane,PL81,8,0.0
biomethane,PL81,9,0.0
biomethane,PL81,10,0.0
biomethane,PL81,11,0.0
biomethane,PL81,12,0.0
biomethane,PL81,13,0.0
biomethane,PL82,0,0.0
biomethane,PL82,1,0.0
biomethane,PL82,2,0.0
biomethane,PL82,3,0.0
biomethane,PL82,4,0.0
biomethane,PL82,5,0.0
biomethane,PL82,6,0.0
biomethane,PL82,7,0.0
biomethane,PL82,8,0.0
biomethane,PL82,9,0.0
biomethane,PL82,10,0.0
biomethane,PL82,11,0.0
biomethane,PL82,12,0.0
biomethane,PL82,13,0.0
biomethane,PL84,0,0.0
biomethane,PL84,1,0.0
biomethane,PL84,2,0.0
biomethane,PL84,3,0.0
biomethane,PL84,4,0.0
biomethane,PL84,5,0.0
biomethane,PL84,6,0.0
biomethane,PL84,7,0.0
biomethane,PL84,8,0.0
biomethane,PL84,9,0.0
biomethane,PL84,10,0.0
biomethane,PL84,11,0.0
biomethane,PL84,12,0.0
biomethane,PL84,13,0.0
biomethane,PL91,0,0.0
biomethane,PL91,1,0.0
biomethane,PL91,2,0.0
biomethane,PL91,3,0.0
biomethane,PL91,4,0.0
biomethane,PL91,5,0.0
biomethane,PL91,6,0.0
biomethane,PL91,7,0.0
biomethane,PL91,8,0.0
biomethane,PL91,9,0.0
biomethane,PL91,10,0.0
biomethane,PL91,11,0.0
biomethane,PL91,12,0.0
biomethane,PL91,13,0.0
biomethane,PL92,0,0.0
biomethane,PL92,1,0.0
biomethane,PL92,2,0.0
biomethane,PL92,3,0.0
biomethane,PL92,4,0.0
biomethane,PL92,5,0.0
biomethane,PL92,6,0.0
biomethane,PL92,7,0.0
biomethane,PL92,8,0.0
biomethane,PL92,9,0.0
biomethane,PL92,10,0.0
biomethane,PL92,11,0.0
biomethane,PL92,12,0.0
biomethane,PL92,13,0.0
biomethane,PT11,0,0.0
biomethane,PT11,1,0.0
biomethane,PT11,2,0.0
biomethane,PT11,3,0.0
biomethane,PT11,4,0.0
biomethane,PT11,5,0.0
biomethane,PT11,6,0.0
biomethane,PT11,7,0.0
biomethane,PT11,8,0.0
biomethane,PT11,9,0.0
biomethane,PT11,10,0.0
biomethane,PT11,11,0.0
biomethane,PT11,12,0.0
biomethane,PT11,13,0.0
biomethane,PT15,0,0.0
biomethane,PT15,1,0.0
biomethane,PT15,2,0.0
biomethane,PT15,3,0.0
biomethane,PT15,4,0.0
biomethane,PT15,5,0.0
biomethane,PT15,6,0.0
biomethane,PT15,7,0.0
biomethane,PT15,8,0.0
biomethane,PT15,9,0.0
biomethane,PT15,10,0.0
biomethane,PT15,11,0.0
biomethane,PT15,12,0.0
biomethane,PT15,13,0.0
biomethane,PT16,0,0.0
biomethane,PT16,1,0.0
biomethane,PT16,2,0.0
biomethane,PT16,3,0.0
biomethane,PT16,4,0.0
biomethane,PT16,5,0.0
biomethane,PT16,6,0.0
biomethane,PT16,7,0.0
biomethane,PT16,8,0.0
biomethane,PT16,9,0.0
biomethane,PT16,10,0.0
biomethane,PT16,11,0.0
biomethane,PT16,12,0.0
biomethane,PT16,13,0.0
biomethane,PT17,0,0.0
biomethane,PT17,1,0.0
biomethane,PT17,2,0.0
biomethane,PT17,3,0.0
biomethane,PT17,4,0.0
biomethane,PT17,5,0.0
biomethane,PT17,6,0.0
biomethane,PT17,7,0.0
biomethane,PT17,8,0.0
biomethane,PT17,9,0.0
biomethane,PT17,10,0.0
biomethane,PT17,11,0.0
biomethane,PT17,12,0.0
biomethane,PT17,13,0.0
biomethane,PT18,0,0.0
biomethane,PT18,1,0.0
biomethane,PT18,2,0.0
biomethane,PT18,3,0.0
biomethane,PT18,4,0.0
biomethane,PT18,5,0.0
biomethane,PT18,6,0.0
biomethane,PT18,7,0.0
biomethane,PT18,8,0.0
biomethane,PT18,9,0.0
biomethane,PT18,10,0.0
biomethane,PT18,11,0.0
biomethane,PT18,12,0.0
biomethane,PT18,13,0.0
biomethane,PT20,0,0.0
biomethane,PT20,1,0.0
biomethane,PT20,2,0.0
biomethane,PT20,3,0.0
biomethane,PT20,4,0.0
biomethane,PT20,5,0.0
biomethane,PT20,6,0.0
biomethane,PT20,7,0.0
biomethane,PT20,8,0.0
biomethane,PT20,9,0.0
biomethane,PT20,10,0.0
biomethane,PT20,11,0.0
biomethane,PT20,12,0.0
biomethane,PT20,13,0.0
biomethane,PT30,0,0.0
biomethane,PT30,1,0.0
biomethane,PT30,2,0.0
biomethane,PT30,3,0.0
biomethane,PT30,4,0.0
biomethane,PT30,5,0.0
biomethane,PT30,6,0.0
biomethane,PT30,7,0.0
biomethane,PT30,8,0.0
biomethane,PT30,9,0.0
biomethane,PT30,10,0.0
biomethane,PT30,11,0.0
biomethane,PT30,12,0.0
biomethane,PT30,13,0.0
biomethane,RO11,0,0.0
biomethane,RO11,1,0.0
biomethane,RO11,2,0.0
biomethane,RO11,3,0.0
biomethane,RO11,4,0.0
biomethane,RO11,5,0.0
biomethane,RO11,6,0.0
biomethane,RO11,7,0.0
biomethane,RO11,8,0.0
biomethane,RO11,9,0.0
biomethane,RO11,10,0.0
biomethane,RO11,11,0.0
biomethane,RO11,12,0.0
biomethane,RO11,13,0.0
biomethane,RO12,0,0.0
biomethane,RO12,1,0.0
biomethane,RO12,2,0.0
biomethane,RO12,3,0.0
biomethane,RO12,4,0.0
biomethane,RO12,5,0.0
biomethane,RO12,6,0.0
biomethane,RO12,7,0.0
biomethane,RO12,8,0.0
biomethane,RO12,9,0.0
biomethane,RO12,10,0.0
biomethane,RO12,11,0.0
biomethane,RO12,12,0.0
biomethane,RO12,13,0.0
biomethane,RO21,0,0.0
biomethane,RO21,1,0.0
biomethane,RO21,2,0.0
biomethane,RO21,3,0.0
biomethane,RO21,4,0.0
biomethane,RO21,5,0.0
biomethane,RO21,6,0.0
biomethane,RO21,7,0.0
biomethane,RO21,8,0.0
biomethane,RO21,9,0.0
biomethane,RO21,10,0.0
biomethane,RO21,11,0.0
biomethane,RO21,12,0.0
biomethane,RO21,13,0.0
biomethane,RO22,0,0.0
biomethane,RO22,1,0.0
biomethane,RO22,2,0.0
biomethane,RO22,3,0.0
biomethane,RO22,4,0.0
biomethane,RO22,5,0.0
biomethane,RO22,6,0.0
biomethane,RO22,7,0.0
biomethane,RO22,8,0.0
biomethane,RO22,9,0.0
biomethane,RO22,10,0.0
biomethane,RO22,11,0.0
biomethane,RO22,12,0.0
biomethane,RO22,13,0.0
biomethane,RO31,0,0.0
biomethane,RO31,1,0.0
biomethane,RO31,2,0.0
biomethane,RO31,3,0.0
biomethane,RO31,4,0.0
biomethane,RO31,5,0.0
biomethane,RO31,6,0.0
biomethane,RO31,7,0.0
biomethane,RO31,8,0.0
biomethane,RO31,9,0.0
biomethane,RO31,10,0.0
biomethane,RO31,11,0.0
biomethane,RO31,12,0.0
biomethane,RO31,13,0.0
biomethane,RO32,0,0.0
biomethane,RO32,1,0.0
biomethane,RO32,2,0.0
biomethane,RO32,3,0.0
biomethane,RO32,4,0.0
biomethane,RO32,5,0.0
biomethane,RO32,6,0.0
biomethane,RO32,7,0.0
biomethane,RO32,8,0.0
biomethane,RO32,9,0.0
biomethane,RO32,10,0.0
biomethane,RO32,11,0.0
biomethane,RO32,12,0.0
biomethane,RO32,13,0.0
biomethane,RO41,0,0.0
biomethane,RO41,1,0.0
biomethane,RO41,2,0.0
biomethane,RO41,3,0.0
biomethane,RO41,4,0.0
biomethane,RO41,5,0.0
biomethane,RO41,6,0.0
biomethane,RO41,7,0.0
biomethane,RO41,8,0.0
biomethane,RO41,9,0.0
biomethane,RO41,10,0.0
biomethane,RO41,11,0.0
biomethane,RO41,12,0.0
biomethane,RO41,13,0.0
biomethane,RO42,0,0.0
biomethane,RO42,1,0.0
biomethane,RO42,2,0.0
biomethane,RO42,3,0.0
biomethane,RO42,4,0.0
biomethane,RO42,5,0.0
biomethane,RO42,6,0.0
biomethane,RO42,7,0.0
biomethane,RO42,8,0.0
biomethane,RO42,9,0.0
biomethane,RO42,10,0.0
biomethane,RO42,11,0.0
biomethane,RO42,12,0.0
biomethane,RO42,13,0.0
biomethane,RS11,0,0.0
biomethane,RS11,1,0.0
biomethane,RS11,2,0.0
biomethane,RS11,3,0.0
biomethane,RS11,4,0.0
biomethane,RS11,5,0.0
biomethane,RS11,6,0.0
biomethane,RS11,7,0.0
biomethane,RS11,8,0.0
biomethane,RS11,9,0.0
biomethane,RS11,10,0.0
biomethane,RS11,11,0.0
biomethane,RS11,12,0.0
biomethane,RS11,13,0.0
biomethane,RS12,0,0.0
biomethane,RS12,1,0.0
biomethane,RS12,2,0.0
biomethane,RS12,3,0.0
biomethane,RS12,4,0.0
biomethane,RS12,5,0.0
biomethane,RS12,6,0.0
biomethane,RS12,7,0.0
biomethane,RS12,8,0.0
biomethane,RS12,9,0.0
biomethane,RS12,10,0.0
biomethane,RS12,11,0.0
biomethane,RS12,12,0.0
biomethane,RS12,13,0.0
biomethane,RS21,0,0.0
biomethane,RS21,1,0.0
biomethane,RS21,2,0.0
biomethane,RS21,3,0.0
biomethane,RS21,4,0.0
biomethane,RS21,5,0.0
biomethane,RS21,6,0.0
biomethane,RS21,7,0.0
biomethane,RS21,8,0.0
biomethane,RS21,9,0.0
biomethane,RS21,10,0.0
biomethane,RS21,11,0.0
biomethane,RS21,12,0.0
biomethane,RS21,13,0.0
biomethane,RS22,0,0.0
biomethane,RS22,1,0.0
biomethane,RS22,2,0.0
biomethane,RS22,3,0.0
biomethane,RS22,4,0.0
biomethane,RS22,5,0.0
biomethane,RS22,6,0.0
biomethane,RS22,7,0.0
biomethane,RS22,8,0.0
biomethane,RS22,9,0.0
biomethane,RS22,10,0.0
biomethane,RS22,11,0.0
biomethane,RS22,12,0.0
biomethane,RS22,13,0.0
biomethane,SE11,0,0.0
biomethane,SE11,1,0.0
biomethane,SE11,2,0.0
biomethane,SE11,3,0.0
biomethane,SE11,4,0.0
biomethane,SE11,5,0.0
biomethane,SE11,6,0.0
biomethane,SE11,7,0.0
biomethane,SE11,8,0.0
biomethane,SE11,9,0.0
biomethane,SE11,10,0.0
biomethane,SE11,11,0.0
biomethane,SE11,12,0.0
biomethane,SE11,13,0.0
biomethane,SE12,0,0.0
biomethane,SE12,1,0.0
biomethane,SE12,2,0.0
biomethane,SE12,3,0.0
biomethane,SE12,4,0.0
biomethane,SE12,5,0.0
biomethane,SE12,6,0.0
biomethane,SE12,7,0.0
biomethane,SE12,8,0.0
biomethane,SE12,9,0.0
biomethane,SE12,10,0.0
biomethane,SE12,11,0.0
biomethane,SE12,12,0.0
biomethane,SE12,13,0.0
biomethane,SE21,0,0.0
biomethane,SE21,1,0.0
biomethane,SE21,2,0.0
biomethane,SE21,3,0.0
biomethane,SE21,4,0.0
biomethane,SE21,5,0.0
biomethane,SE21,6,0.0
biomethane,SE21,7,0.0
biomethane,SE21,8,0.0
biomethane,SE21,9,0.0
biomethane,SE21,10,0.0
biomethane,SE21,11,0.0
biomethane,SE21,12,0.0
biomethane,SE21,13,0.0
biomethane,SE22,0,0.0
biomethane,SE22,1,0.0
biomethane,SE22,2,0.0
biomethane,SE22,3,0.0
biomethane,SE22,4,0.0
biomethane,SE22,5,0.0
biomethane,SE22,6,0.0
biomethane,SE22,7,0.0
biomethane,SE22,8,0.0
biomethane,SE22,9,0.0
biomethane,SE22,10,0.0
biomethane,SE22,11,0.0
biomethane,SE22,12,0.0
biomethane,SE22,13,0.0
biomethane,SE23,0,0.0
biomethane,SE23,1,0.0
biomethane,SE23,2,0.0
biomethane,SE23,3,0.0
biomethane,SE23,4,0.0
biomethane,SE23,5,0.0
biomethane,SE23,6,0.0
biomethane,SE23,7,0.0
biomethane,SE23,8,0.0
biomethane,SE23,9,0.0
biomethane,SE23,10,0.0
biomethane,SE23,11,0.0
biomethane,SE23,12,0.0
biomethane,SE23,13,0.0
biomethane,SE31,0,0.0
biomethane,SE31,1,0.0
biomethane,SE31,2,0.0
biomethane,SE31,3,0.0
biomethane,SE31,4,0.0
biomethane,SE31,5,0.0
biomethane,SE31,6,0.0
biomethane,SE31,7,0.0
biomethane,SE31,8,0.0
biomethane,SE31,9,0.0
biomethane,SE31,10,0.0
biomethane,SE31,11,0.0
biomethane,SE31,12,0.0
biomethane,SE31,13,0.0
biomethane,SE32,0,0.0
biomethane,SE32,1,0.0
biomethane,SE32,2,0.0
biomethane,SE32,3,0.0
biomethane,SE32,4,0.0
biomethane,SE32,5,0.0
biomethane,SE32,6,0.0
biomethane,SE32,7,0.0
biomethane,SE32,8,0.0
biomethane,SE32,9,0.0
biomethane,SE32,10,0.0
biomethane,SE32,11,0.0
biomethane,SE32,12,0.0
biomethane,SE32,13,0.0
biomethane,SE33,0,0.0
biomethane,SE33,1,0.0
biomethane,SE33,2,0.0
biomethane,SE33,3,0.0
biomethane,SE33,4,0.0
biomethane,SE33,5,0.0
biomethane,SE33,6,0.0
biomethane,SE33,7,0.0
biomethane,SE33,8,0.0
biomethane,SE33,9,0.0
biomethane,SE33,10,0.0
biomethane,SE33,11,0.0
biomethane,SE33,12,0.0
biomethane,SE33,13,0.0
biomethane,SI03,0,0.0
biomethane,SI03,1,0.0
biomethane,SI03,2,0.0
biomethane,SI03,3,0.0
biomethane,SI03,4,0.0
biomethane,SI03,5,0.0
biomethane,SI03,6,0.0
biomethane,SI03,7,0.0
biomethane,SI03,8,0.0
biomethane,SI03,9,0.0
biomethane,SI03,10,0.0
biomethane,SI03,11,0.0
biomethane,SI03,12,0.0
biomethane,SI03,13,0.0
biomethane,SI04,0,0.0
biomethane,SI04,1,0.0
biomethane,SI04,2,0.0
biomethane,SI04,3,0.0
biomethane,SI04,4,0.0
biomethane,SI04,5,0.0
biomethane,SI04,6,0.0
biomethane,SI04,7,0.0
biomethane,SI04,8,0.0
biomethane,SI04,9,0.0
biomethane,SI04,10,0.0
biomethane,SI04,11,0.0
biomethane,SI04,12,0.0
biomethane,SI04,13,0.0
biomethane,SK01,0,0.0
biomethane,SK01,1,0.0
biomethane,SK01,2,0.0
biomethane,SK01,3,0.0
biomethane,SK01,4,0.0
biomethane,SK01,5,0.0
biomethane,SK01,6,0.0
biomethane,SK01,7,0.0
biomethane,SK01,8,0.0
biomethane,SK01,9,0.0
biomethane,SK01,10,0.0
biomethane,SK01,11,0.0
biomethane,SK01,12,0.0
biomethane,SK01,13,0.0
biomethane,SK02,0,0.0
biomethane,SK02,1,0.0
biomethane,SK02,2,0.0
biomethane,SK02,3,0.0
biomethane,SK02,4,0.0
biomethane,SK02,5,0.0
biomethane,SK02,6,0.0
biomethane,SK02,7,0.0
biomethane,SK02,8,0.0
biomethane,SK02,9,0.0
biomethane,SK02,10,0.0
biomethane,SK02,11,0.0
biomethane,SK02,12,0.0
biomethane,SK02,13,0.0
biomethane,SK03,0,0.0
biomethane,SK03,1,0.0
biomethane,SK03,2,0.0
biomethane,SK03,3,0.0
biomethane,SK03,4,0.0
biomethane,SK03,5,0.0
biomethane,SK03,6,0.0
biomethane,SK03,7,0.0
biomethane,SK03,8,0.0
biomethane,SK03,9,0.0
biomethane,SK03,10,0.0
biomethane,SK03,11,0.0
biomethane,SK03,12,0.0
biomethane,SK03,13,0.0
biomethane,SK04,0,0.0
biomethane,SK04,1,0.0
biomethane,SK04,2,0.0
biomethane,SK04,3,0.0
biomethane,SK04,4,0.0
biomethane,SK04,5,0.0
biomethane,SK04,6,0.0
biomethane,SK04,7,0.0
biomethane,SK04,8,0.0
biomethane,SK04,9,0.0
biomethane,SK04,10,0.0
biomethane,SK04,11,0.0
biomethane,SK04,12,0.0
biomethane,SK04,13,0.0
biomethane,TR10,0,0.0
biomethane,TR10,1,0.0
