uid;city;state;country;iso3;country_code;region;sub_region;accuracy;status;plant_type;primary_production_type;primary_product;capacity;capacity_source;year;owner_permid;owner_name;owner_source;parent_permid;parent_name;ownership_stake;parent_lei;parent_holding_status;parent_ticker;parent_exchange;parent_permid_2;parent_name_2;ownership_stake_2;parent_lei_2;parent_holding_status_2;parent_ticker_2;parent_exchange_2;parent_exchange_3;name;permit_id;site_name;facility_name;installation_name;installationpart_name;site_inspire_id;facility_inspire_id;installation_inspire_id;installation_part_inspire_id;eigl_text_lon;eigl_text_lat;x;y
GASTUSA0002;New Bedford;Massachusetts;United States of America;USA;840;Americas;Northern America;Exact;Operating;;;;0;;0;5038863505;Allegheny Ludlum LLC;https://www.atimetals.com/aboutati/Pages/locations.aspx;4295911994;Allegheny Technologies Inc;0;ZW1LRE7C3H17O2ZN9B45;Public;ATI;NYS;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-70.9048;41.607800000000005;-7893086.230799999;5102409.640000001
GASTUSA0003;Vandergrift;Pennsylvania;United States of America;USA;840;Americas;Northern America;Exact;Operating;;;;0;;0;5038863505;Allegheny Ludlum LLC;https://www.atimetals.com/aboutati/Pages/locations.aspx;4295911994;Allegheny Technologies Inc;0;ZW1LRE7C3H17O2ZN9B45;Public;ATI;NYS;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-79.5681;40.6056;-8857480.3754;4954340.657300003
GASTUSA0004;Brackenridge;Pennsylvania;United States of America;USA;840;Americas;Northern America;Exact;Operating;;;;0;;0;5038863505;Allegheny Ludlum LLC;https://www.atimetals.com/aboutati/Pages/locations.aspx;4295911994;Allegheny Technologies Inc;0;ZW1LRE7C3H17O2ZN9B45;Public;ATI;NYS;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-79.73019999999998;40.6079;-8875525.2648;4954677.902599998
GASTUSA0005;Louisville;Ohio;United States of America;USA;840;Americas;Northern America;Exact;Operating;;;;0;;0;5038863505;Allegheny Ludlum LLC;https://www.atimetals.com/aboutati/Pages/locations.aspx;4295911994;Allegheny Technologies Inc;0;ZW1LRE7C3H17O2ZN9B45;Public;ATI;NYS;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-81.27090000000001;40.83250000000002;-9047035.2043;4987666.756800003
GASTUSA0006;Lockport;New York;United States of America;USA;840;Americas;Northern America;Exact;Operating;;;;0;;0;5038863505;Allegheny Ludlum LLC;https://www.atimetals.com/aboutati/Pages/locations.aspx;4295911994;Allegheny Technologies Inc;0;ZW1LRE7C3H17O2ZN9B45;Public;ATI;NYS;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-78.71159999999999;43.159299999999995;-8762135.2315;5336250.449500002
GASTUSA0007;Monroe;North Carolina;United States of America;USA;840;Americas;Northern America;Exact;Operating;;;;0;;0;5038863505;Allegheny Ludlum LLC;https://www.atimetals.com/aboutati/Pages/locations.aspx;4295911994;Allegheny Technologies Inc;0;ZW1LRE7C3H17O2ZN9B45;Public;ATI;NYS;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-80.5134;34.98369999999997;-8962710.69;4161666.2597000003
GASTUSA0008;Washington;Pennsylvania;United States of America;USA;840;Americas;Northern America;Exact;Operating;;;;0;;0;5038863505;Allegheny Ludlum LLC;https://www.atimetals.com/aboutati/Pages/locations.aspx;4295911994;Allegheny Technologies Inc;0;ZW1LRE7C3H17O2ZN9B45;Public;ATI;NYS;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-80.2746;40.17629999999999;-8936127.5956;4891594.886299998
GASTUSA0009;Latrobe;Pennsylvania;United States of America;USA;840;Americas;Northern America;Exact;Operating;;;;0;;0;5038863505;Allegheny Ludlum LLC;https://www.atimetals.com/aboutati/Pages/locations.aspx;4295911994;Allegheny Technologies Inc;0;ZW1LRE7C3H17O2ZN9B45;Public;ATI;NYS;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-79.3708;40.32989999999999;-8835517.0399;4913998.898400001
GASTUSA0010;Huntsville;Alabama;United States of America;USA;840;Americas;Northern America;Exact;Operating;;;;0;;0;5038863505;Allegheny Ludlum LLC;https://www.atimetals.com/aboutati/Pages/locations.aspx;4295911994;Allegheny Technologies Inc;0;ZW1LRE7C3H17O2ZN9B45;Public;ATI;NYS;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-86.69949999999999;34.69939999999999;-9651344.192;4123105.4690999985
GASTUSA0011;Albany;Oregon;United States of America;USA;840;Americas;Northern America;Exact;Operating;;;;0;;0;5038863505;Allegheny Ludlum LLC;https://www.atimetals.com/aboutati/Pages/locations.aspx;4295911994;Allegheny Technologies Inc;0;ZW1LRE7C3H17O2ZN9B45;Public;ATI;NYS;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-123.06429999999999;44.657399999999996;-13699455.2108;5567746.422200002
GASTUSA0012;Lando;South Carolina;United States of America;USA;840;Americas;Northern America;Exact;Operating;;;;0;;0;5038863505;Allegheny Ludlum LLC;https://www.atimetals.com/aboutati/Pages/locations.aspx;4295911994;Allegheny Technologies Inc;0;ZW1LRE7C3H17O2ZN9B45;Public;ATI;NYS;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-80.9834;34.6941;-9015030.8507;4122387.869599998
GASTUSA0013;Alton;Illinois;United States of America;USA;840;Americas;Northern America;Exact;Operating;Mini-Mill;EAF;Crude Steel;0.75;https://www.altonsteel.com/;0;5031877513;Alton Steel Inc;https://www.altonsteel.com/;5031877513;Alton Steel Inc;0;;Private;;;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-90.14579999999998;38.8845;-10034984.5532;4705140.666299999
GASTUSA0014;Newport;Arkansas;United States of America;USA;840;Americas;Northern America;Exact;Operating;Mini-Mill;EAF;Crude Steel;0;;0;4297328784;Arkansas Steel Associates LLC;http://www.arkansassteel.com/;4297328784;Arkansas Steel Associates LLC;0;;Private;;;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-91.24469999999998;35.64909999999999;-10157313.5416;4252444.8763
GASTUSA0015;Shreveport;Louisiana;United States of America;USA;840;Americas;Northern America;Exact;Operating;;;;0;;0;5059087208;Benteler Steel/Tube Manufacturing Corp;https://www.benteler-steeltube.com/en/locations/;5034847060;Benteler International AG;0;529900ZAFSOBVFCKF263;Private;;;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-93.60959999999999;32.34049999999999;-10420573.0054;3808090.002899997
GASTUSA0016;Elkhart;Indiana;United States of America;USA;840;Americas;Northern America;Exact;Operating;;;;0;;0;4295907976;Special Metals Corp;https://www.specialmetals.com/news-and-events/2018/02/26/smc-huntington-receives-as9100-qualification/;4295908552;Berkshire Hathaway Inc;0;5493000C01ZX7D35SD85;Public;BRK.A;NYS;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-85.9597;41.72770000000001;-9568990.0327;5120277.096299998
GASTUSA0017;New Hartford;New York;United States of America;USA;840;Americas;Northern America;Exact;Operating;;;;0;;0;4295907976;Special Metals Corp;https://www.specialmetals.com/contact/locations/;4295908552;Berkshire Hathaway Inc;0;5493000C01ZX7D35SD85;Public;BRK.A;NYS;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-75.3424;43.0788;-8387077.6031;5323973.712099999
GASTUSA0018;Catlettsburg;Kentucky;United States of America;USA;840;Americas;Northern America;Exact;Operating;;;;0;;0;4295907976;Special Metals Corp;https://www.specialmetals.com/news-and-events/2018/02/26/smc-huntington-receives-as9100-qualification/;4295908552;Berkshire Hathaway Inc;0;5493000C01ZX7D35SD85;Public;BRK.A;NYS;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-82.5772;38.26659999999999;-9192451.8551;4617156.211199999
GASTUSA0019;Huntington;West Virginia;United States of America;USA;840;Americas;Northern America;Exact;Operating;;;;0;;0;4295907976;Special Metals Corp;https://www.specialmetals.com/contact/locations/;4295908552;Berkshire Hathaway Inc;0;5493000C01ZX7D35SD85;Public;BRK.A;NYS;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-82.3844;38.41510000000002;-9170989.4573;4638232.626000002
GASTUSA0020;Delta;Ohio;United States of America;USA;840;Americas;Northern America;Exact;Operating;Mini-Mill;EAF;Crude Steel;0;;0;4297319386;North Star BlueScope Steel LLC;https://nsbsl.com/before-you-visit/;4295858761;BlueScope Steel Ltd;0;529900H6UQI16XACWC95;Public;BSL;ASX;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-84.04759999999999;41.56879999999999;-9356136.0344;5096605.033699997
GASTUSA0021;Fontana;California;United States of America;USA;840;Americas;Northern America;Exact;Operating;Downstream;Rolling;Finished Products;2;https://www.californiasteel.com/?c=products;0;4298009907;California Steel Industries Inc;https://www.californiasteel.com/?c=facilities;4298009907;California Steel Industries Inc;0;5493004O84CDBKK0CK07;Private;;;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-117.4998;34.079499999999996;-13080017.9043;4039481.9356999993
GASTUSA0022;Portage;Indiana;United States of America;USA;840;Americas;Northern America;Exact;Operating;Downstream;Coating;Finished Products;0;;0;4296763490;Precoat Metals;http://precoat.com/locations/portage;5035741840;Carlyle Group Inc;0;529900NGGVF94UK6PG95;Public;CG;NSM;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-87.17889999999998;41.6226;-9704710.7559;5104613.332000002
GASTUSA0023;Weirton;West Virginia;United States of America;USA;840;Americas;Northern America;Exact;Operating;Downstream;Coating;Finished Products;0;;0;4296763490;Precoat Metals;http://precoat.com/locations/weirton;5035741840;Carlyle Group Inc;0;529900NGGVF94UK6PG95;Public;CG;NSM;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-80.6053;40.38649999999998;-8972940.9512;4922267.393600002
GASTUSA0024;Greenfield;Indiana;United States of America;USA;840;Americas;Northern America;Exact;Operating;Downstream;Coating;Finished Products;0;;0;4296763490;Precoat Metals;http://precoat.com/locations/greenfield;5035741840;Carlyle Group Inc;0;529900NGGVF94UK6PG95;Public;CG;NSM;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-85.7378;39.78770000000001;-9544288.2377;4835139.2124999985
GASTUSA0025;Hawesville;Kentucky;United States of America;USA;840;Americas;Northern America;Exact;Operating;Downstream;Coating;Finished Products;0;;0;4296763490;Precoat Metals;http://precoat.com/locations/hawesville;5035741840;Carlyle Group Inc;0;529900NGGVF94UK6PG95;Public;CG;NSM;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-86.77579999999999;37.9305;-9659837.8692;4569612.440700002
GASTUSA0026;St. Louis;Missouri;United States of America;USA;840;Americas;Northern America;Exact;Operating;Downstream;Coating;Finished Products;0;;0;4296763490;Precoat Metals;http://precoat.com/locations/saint-louis;5035741840;Carlyle Group Inc;0;529900NGGVF94UK6PG95;Public;CG;NSM;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-90.25199999999998;38.58219999999998;-10046806.6831;4662000.7826000005
GASTUSA0027;Granite City;Illinois;United States of America;USA;840;Americas;Northern America;Exact;Operating;Downstream;Coating;Finished Products;0;;0;4296763490;Precoat Metals;http://precoat.com/locations/mmc;5035741840;Carlyle Group Inc;0;529900NGGVF94UK6PG95;Public;CG;NSM;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-90.14379999999998;38.727299999999985;-10034761.9142;4682684.573600002
GASTUSA0028;Granite City;Illinois;United States of America;USA;840;Americas;Northern America;Exact;Operating;Downstream;Coating;Finished Products;0;;0;4296763490;Precoat Metals;http://precoat.com/locations/northgate;5035741840;Carlyle Group Inc;0;529900NGGVF94UK6PG95;Public;CG;NSM;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-90.1297;38.746199999999995;-10033192.3094;4685381.829499997
GASTUSA0029;La Porte;Indiana;United States of America;USA;840;Americas;Northern America;Exact;Operating;Downstream;Coating;Finished Products;0;;0;4296763490;Precoat Metals;http://precoat.com/locations/kingsbury;5035741840;Carlyle Group Inc;0;529900NGGVF94UK6PG95;Public;CG;NSM;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-86.669;41.5164;-9647948.9476;5088811.538199998
GASTUSA0030;Houston;Texas;United States of America;USA;840;Americas;Northern America;Exact;Operating;;;;0;;0;4296763490;Precoat Metals;http://precoat.com/locations/houston;5035741840;Carlyle Group Inc;0;529900NGGVF94UK6PG95;Public;CG;NSM;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-95.1096;29.75429999999998;-10587552.2416;3472006.335000001
GASTUSA0031;Columbia;South Carolina;United States of America;USA;840;Americas;Northern America;Exact;Operating;;;;0;;0;4296763490;Precoat Metals;http://precoat.com/locations/columbia;5035741840;Carlyle Group Inc;0;529900NGGVF94UK6PG95;Public;CG;NSM;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-81.0305;33.9691;-9020273.9987;4024653.6653999984
GASTUSA0032;Hueytown;Alabama;United States of America;USA;840;Americas;Northern America;Exact;Operating;;;;0;;0;4296763490;Precoat Metals;http://precoat.com/locations/birmingham;5035741840;Carlyle Group Inc;0;529900NGGVF94UK6PG95;Public;CG;NSM;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-86.97309999999999;33.44210000000001;-9681801.2047;3954133.4461999983
GASTUSA0033;Elkridge;Maryland;United States of America;USA;840;Americas;Northern America;Exact;Operating;;;;0;;0;4296763490;Precoat Metals;http://precoat.com/locations/baltimore;5035741840;Carlyle Group Inc;0;529900NGGVF94UK6PG95;Public;CG;NSM;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-76.7441;39.1859;-8543114.1334;4748335.242700003
GASTUSA0034;Blytheville;Arkansas;United States of America;USA;840;Americas;Northern America;Exact;Operating;;;;0;;0;4296763490;Precoat Metals;http://precoat.com/locations/armorel;5035741840;Carlyle Group Inc;0;529900NGGVF94UK6PG95;Public;CG;NSM;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-89.77630000000002;35.93049999999999;-9993852.0013;4291062.488399997
GASTUSA0035;McBee;South Carolina;United States of America;USA;840;Americas;Northern America;Exact;Operating;;;;0;;0;4295903672;Carpenter Technology Corp;https://www.carpentertechnology.com/contact;4295903672;Carpenter Technology Corp;0;DX6I6ZD3X5WNNCDJKP85;Public;CRS;NYS;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-80.16749999999999;34.43109999999998;-8924205.2782;4086836.1604999974
GASTUSA0036;Latrobe;Pennsylvania;United States of America;USA;840;Americas;Northern America;Exact;Operating;;;;0;;0;4295903672;Carpenter Technology Corp;https://www.carpentertechnology.com/contact;4295903672;Carpenter Technology Corp;0;DX6I6ZD3X5WNNCDJKP85;Public;CRS;NYS;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-79.3708;40.303899999999985;-8835517.0399;4910202.974299997
GASTUSA0037;Reading;Pennsylvania;United States of America;USA;840;Americas;Northern America;Exact;Operating;;;;0;;0;4295903672;Carpenter Technology Corp;https://www.carpentertechnology.com/contact;4295903672;Carpenter Technology Corp;0;DX6I6ZD3X5WNNCDJKP85;Public;CRS;NYS;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-75.94199999999998;40.357899999999994;-8453824.7698;4918088.452500001
GASTUSA0038;Tanner;Alabama;United States of America;USA;840;Americas;Northern America;Exact;Operating;;;;0;;0;4295903672;Carpenter Technology Corp;https://www.carpentertechnology.com/contact;4295903672;Carpenter Technology Corp;0;DX6I6ZD3X5WNNCDJKP85;Public;CRS;NYS;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-86.9556;34.66049999999999;-9679853.1136;4117839.6283000037
GASTUSA0039;Newburgh Heights;Ohio;United States of America;USA;840;Americas;Northern America;Exact;Operating;Mini-Mill;EAF;Crude Steel;0;;1996;5057777848;Charter Steel Trading Co Inc;https://www.chartersteel.com/about/facilities;5057777848;Charter Steel Trading Co Inc;0;549300ZVKL3CIAR6F481;Private;;;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-81.65989999999998;41.44310000000001;-9090338.4862;5077920.146700002
GASTUSA0040;Saukville;Wisconsin;United States of America;USA;840;Americas;Northern America;Exact;Operating;Mini-Mill;EAF;Crude Steel;0;;1978;5057777848;Charter Steel Trading Co Inc;https://www.chartersteel.com/about/facilities;5057777848;Charter Steel Trading Co Inc;0;549300ZVKL3CIAR6F481;Private;;;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-87.9482;43.40049999999999;-9790348.8402;5373132.0779
GASTUSA0041;New Carlisle;Indiana;United States of America;USA;840;Americas;Northern America;Exact;Operating;Downstream;Rolling;Finished Products;2.9;http://www.clevelandcliffs.com/English/Operations/Steelmaking/I-N-Tek-and-I-N-Kote/default.aspx;0;;Cleveland-Cliffs Tek;http://www.clevelandcliffs.com/English/Operations/Steelmaking/I-N-Tek-and-I-N-Kote/default.aspx;4295903753;Cleveland-Cliffs Inc;0.6;549300TM2WLI2BJMDD86;Public;CLF;NYS;4295877313;Nippon Steel;0.4;35380065QWQ4U2V3PA33;Public;5401;TYO;;0;0;0;0;0;0;0;0;0;0;-86.4623;41.698699999999995;-9624939.2088;5115952.473899998
GASTUSA0042;Rockport;Indiana;United States of America;USA;840;Americas;Northern America;Exact;Operating;Downstream;Rolling;Finished Products;0;;1911;4296751755;AK Steel Corp;http://s1.q4cdn.com/345331386/files/images/AMDayOneMaterials/AKFactSheets/rockport-works.pdf;4295903753;Cleveland-Cliffs Inc;0;549300TM2WLI2BJMDD86;Public;CLF;NYS;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-87.02629999999999;37.98519999999999;-9687723.4016;4577335.280199997
GASTUSA0043;Conshohocken;Pennsylvania;United States of America;USA;840;Americas;Northern America;Exact;Operating;;;;0.5;http://s1.q4cdn.com/345331386/files/images/AMDayOneMaterials/AKFactSheets/ConshohockenFactSheet.pdf;1964;4295903753;Cleveland-Cliffs Inc;http://s1.q4cdn.com/345331386/files/images/AMDayOneMaterials/AKFactSheets/ConshohockenFactSheet.pdf;4295903753;Cleveland-Cliffs Inc;0;549300TM2WLI2BJMDD86;Public;CLF;NYS;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-75.31799999999998;40.08730000000001;-8384361.4076000005;4878636.599200003
GASTUSA0044;New Carlisle;Indiana;United States of America;USA;840;Americas;Northern America;Exact;Operating;Downstream;Galvanizing;Finished Products;0.9;http://www.clevelandcliffs.com/English/Operations/Steelmaking/I-N-Tek-and-I-N-Kote/default.aspx;0;;Cleveland-Cliffs Kote;http://www.clevelandcliffs.com/English/Operations/Steelmaking/I-N-Tek-and-I-N-Kote/default.aspx;4295903753;Cleveland-Cliffs Inc;0.5;549300TM2WLI2BJMDD86;Public;CLF;NYS;4295877313;Nippon Steel;0.5;35380065QWQ4U2V3PA33;Public;5401;TYO;;0;0;0;0;0;0;0;0;0;0;-86.46769999999998;41.698899999999995;-9625540.3341;5115982.292199999
GASTUSA0045;Zanesville;Ohio;United States of America;USA;840;Americas;Northern America;Exact;Operating;;;;0;;0;4296751755;AK Steel Corp;http://s1.q4cdn.com/345331386/files/images/AMDayOneMaterials/AKFactSheets/zanesville-works.pdf;4295903753;Cleveland-Cliffs Inc;0;549300TM2WLI2BJMDD86;Public;CLF;NYS;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-81.9986;39.960899999999995;-9128042.3978;4860261.999799997
GASTUSA0046;Coshocton;Ohio;United States of America;USA;840;Americas;Northern America;Exact;Operating;;;;0;;0;4296751755;AK Steel Corp;http://s1.q4cdn.com/345331386/files/images/AMDayOneMaterials/AKFactSheets/coshocton-works.pdf;4295903753;Cleveland-Cliffs Inc;0;549300TM2WLI2BJMDD86;Public;CLF;NYS;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-81.882;40.207300000000004;-9115062.5451;4896112.436700001
GASTUSA0047;Mansfield;Ohio;United States of America;USA;840;Americas;Northern America;Exact;Operating;Mini-Mill;EAF;Crude Steel;0.6;http://s1.q4cdn.com/345331386/files/images/AMDayOneMaterials/AKFactSheets/mansfield-works-(1).pdf;0;4296751755;AK Steel Corp;http://s1.q4cdn.com/345331386/files/images/AMDayOneMaterials/AKFactSheets/mansfield-works-(1).pdf;4295903753;Cleveland-Cliffs Inc;0;549300TM2WLI2BJMDD86;Public;CLF;NYS;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-82.5262;40.79009999999999;-9186774.5611;4981430.586099997
GASTUSA0048;Lyndora;Pennsylvania;United States of America;USA;840;Americas;Northern America;Exact;Operating;Mini-Mill;EAF;Crude Steel;0.77;http://s1.q4cdn.com/345331386/files/images/AMDayOneMaterials/AKFactSheets/butler-works.pdf;0;4296751755;AK Steel Corp;http://s1.q4cdn.com/345331386/files/images/AMDayOneMaterials/AKFactSheets/butler-works.pdf;4295903753;Cleveland-Cliffs Inc;0;549300TM2WLI2BJMDD86;Public;CLF;NYS;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-79.9214;40.84529999999999;-8896809.5515;4989550.158
GASTUSA0049;Coatesville;Pennsylvania;United States of America;USA;840;Americas;Northern America;Exact;Operating;Mini-Mill;EAF;Crude Steel;0.9;http://s1.q4cdn.com/345331386/files/images/AMDayOneMaterials/AKFactSheets/CoatesvilleFactSheet.pdf;1810;4295903753;Cleveland-Cliffs Inc;http://s1.q4cdn.com/345331386/files/images/AMDayOneMaterials/AKFactSheets/CoatesvilleFactSheet.pdf;4295903753;Cleveland-Cliffs Inc;0;549300TM2WLI2BJMDD86;Public;CLF;NYS;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-75.81379999999999;39.967599999999976;-8439553.6111;4861235.1162
GASTUSA0050;Steelton;Pennsylvania;United States of America;USA;840;Americas;Northern America;Exact;Operating;Mini-Mill;EAF;Crude Steel;1;http://s1.q4cdn.com/345331386/files/images/AMDayOneMaterials/AKFactSheets/SteeltonFactSheet.pdf;1867;4295903753;Cleveland-Cliffs Inc;http://s1.q4cdn.com/345331386/files/images/AMDayOneMaterials/AKFactSheets/SteeltonFactSheet.pdf;4295903753;Cleveland-Cliffs Inc;0;549300TM2WLI2BJMDD86;Public;CLF;NYS;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-76.8404;40.231199999999994;-8553834.2004;4899596.732900001
GASTUSA0051;Toledo;Ohio;United States of America;USA;840;Americas;Northern America;Exact;Operating;DRI;DRI;Iron;1.9;http://www.clevelandcliffs.com/English/Operations/Steelmaking/DR-Plant/default.aspx;2020;4295903753;Cleveland-Cliffs Inc;http://www.clevelandcliffs.com/English/Operations/Steelmaking/DR-Plant/default.aspx;4295903753;Cleveland-Cliffs Inc;0;549300TM2WLI2BJMDD86;Public;CLF;NYS;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-83.4783;41.673;-9292761.8483;5112121.5934000015
GASTUSA0052;Warren;Ohio;United States of America;USA;840;Americas;Northern America;Exact;Operating;Coke;Coke;Coke;0.55;http://www.clevelandcliffs.com/English/Operations/Steelmaking/Cokemaking-Coal-Mining/default.aspx;1920;4295903753;Cleveland-Cliffs Inc;http://www.clevelandcliffs.com/English/Operations/Steelmaking/Cokemaking-Coal-Mining/default.aspx;4295903753;Cleveland-Cliffs Inc;0;549300TM2WLI2BJMDD86;Public;CLF;NYS;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-80.81689999999999;41.2085;-8996496.1555;5043144.179499999
GASTUSA0053;Monessen;Pennsylvania;United States of America;USA;840;Americas;Northern America;Exact;Operating;Coke;Coke;Coke;0;;0;4295903753;Cleveland-Cliffs Inc;http://www.clevelandcliffs.com/English/Operations/Steelmaking/Cokemaking-Coal-Mining/default.aspx;4295903753;Cleveland-Cliffs Inc;0;549300TM2WLI2BJMDD86;Public;CLF;NYS;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-79.8861;40.16320000000001;-8892879.9735;4889686.477399997
GASTUSA0054;Follansbee;West Virginia;United States of America;USA;840;Americas;Northern America;Exact;Operating;Coke;Coke;Coke;0;;0;4295903753;Cleveland-Cliffs Inc;http://www.clevelandcliffs.com/English/Operations/Steelmaking/Cokemaking-Coal-Mining/default.aspx;4295903753;Cleveland-Cliffs Inc;0;549300TM2WLI2BJMDD86;Public;CLF;NYS;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-80.60429999999998;40.3409;-8972829.6317;4915605.306500003
GASTUSA0055;Columbus;Ohio;United States of America;USA;840;Americas;Northern America;Exact;Operating;Downstream;Coating;Finished Products;0.45;http://s1.q4cdn.com/345331386/files/images/AMDayOneMaterials/AKFactSheets/ColumbusFactSheet.pdf;1991;4295903753;Cleveland-Cliffs Inc;http://s1.q4cdn.com/345331386/files/images/AMDayOneMaterials/AKFactSheets/ColumbusFactSheet.pdf;4295903753;Cleveland-Cliffs Inc;0;549300TM2WLI2BJMDD86;Public;CLF;NYS;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-82.9463;39.9072;-9233539.8792;4852465.986000001
GASTUSA0056;Riverdale;Illinois;United States of America;USA;840;Americas;Northern America;Exact;Operating;Integrated;BOF;Crude Steel;0.9;http://s1.q4cdn.com/345331386/files/images/AMDayOneMaterials/AKFactSheets/RiverdaleFactSheet.pdf;1910;4295903753;Cleveland-Cliffs Inc;http://s1.q4cdn.com/345331386/files/images/AMDayOneMaterials/AKFactSheets/RiverdaleFactSheet.pdf;4295903753;Cleveland-Cliffs Inc;0;549300TM2WLI2BJMDD86;Public;CLF;NYS;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-87.62659999999998;41.65560000000001;-9754548.4919;5109528.791599996
GASTUSA0057;Cleveland;Ohio;United States of America;USA;840;Americas;Northern America;Exact;Operating;Integrated;BF;Crude Steel;3.8;http://s1.q4cdn.com/345331386/files/images/AMDayOneMaterials/AKFactSheets/ClevelandFactSheet.pdf;1913;4295903753;Cleveland-Cliffs Inc;http://s1.q4cdn.com/345331386/files/images/AMDayOneMaterials/AKFactSheets/ClevelandFactSheet.pdf;4295903753;Cleveland-Cliffs Inc;0;549300TM2WLI2BJMDD86;Public;CLF;NYS;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-81.67359999999998;41.46869999999999;-9091863.5633;5081722.561899997
GASTUSA0058;East Chicago;Indiana;United States of America;USA;840;Americas;Northern America;Exact;Operating;Integrated;BF;Crude Steel;7.4;http://s1.q4cdn.com/345331386/files/images/AMDayOneMaterials/AKFactSheets/IndianaHarborFactSheet.pdf;1901;4295903753;Cleveland-Cliffs Inc;http://s1.q4cdn.com/345331386/files/images/AMDayOneMaterials/AKFactSheets/IndianaHarborFactSheet.pdf;4295903753;Cleveland-Cliffs Inc;0;549300TM2WLI2BJMDD86;Public;CLF;NYS;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-87.43039999999999;41.669999999999995;-9732707.6079;5111674.508599997
GASTUSA0060;Dearborn;Michigan;United States of America;USA;840;Americas;Northern America;Exact;Operating;Integrated;BF;Crude Steel;0;;0;4296751755;AK Steel Corp;https://www.aksteel.com/about-us/locations/ak-steel/dearborn-works;4295903753;Cleveland-Cliffs Inc;0;549300TM2WLI2BJMDD86;Public;CLF;NYS;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-83.1612;42.300999999999995;-9257462.4378;5206174.969300002
GASTUSA0061;Burns Harbor;Indiana;United States of America;USA;840;Americas;Northern America;Exact;Operating;Integrated;BF;Crude Steel;5;http://www.clevelandcliffs.com/English/Operations/Steelmaking/Burns-Harbor/default.aspx;1964;4295903753;Cleveland-Cliffs Inc;http://s1.q4cdn.com/345331386/files/images/AMDayOneMaterials/AKFactSheets/Burns-HarborFactSheet.pdf;4295903753;Cleveland-Cliffs Inc;0;549300TM2WLI2BJMDD86;Public;CLF;NYS;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-87.1293;41.633400000000016;-9699189.3092;5106221.750799999
