node,demand,capacity_existing,difference
HR03,0.2356942128265826,0.0,0.2356942128265826
HU12,0.0848226471842385,0.1963470319634703,-0.11152438477923181
HU23,0.1471224210578903,0.2534246575342466,-0.10630223647635628
HU23,0.1471224210578903,0.1141552511415525,0.0329671699163378
IE04,0.1337703517867487,0.1335616438356164,0.00020870795113231422
IE04,0.1337703517867487,0.0,0.1337703517867487
IE05,0.1215520667840213,0.091324200913242,0.030227865870779302
IE05,0.1215520667840213,0.0,0.1215520667840213
IE06,0.2439507104568108,0.0799086757990867,0.1640420346577241
IE06,0.2439507104568108,0.319634703196347,-0.07568399273953622
IE06,0.2439507104568108,0.0,0.2439507104568108
ITC1,0.1278249633380902,0.1940639269406392,-0.066238963602549
ITC1,0.1278249633380902,0.0890410958904109,0.03878386744767931
ITC1,0.1278249633380902,0.0,0.1278249633380902
ITC1,0.1278249633380902,0.0,0.1278249633380902
ITC1,0.1278249633380902,0.0,0.1278249633380902
ITC4,0.5426215944769445,0.0,0.5426215944769445
ITC4,0.5426215944769445,0.0,0.5426215944769445
ITC4,0.5426215944769445,0.0,0.5426215944769445
ITC4,0.5426215944769445,0.0,0.5426215944769445
ITC4,0.5426215944769445,0.0,0.5426215944769445
ITF1,0.0325328863516123,0.0,0.0325328863516123
ITF1,0.0325328863516123,0.0,0.0325328863516123
ITF2,0.0876452797466624,0.0,0.0876452797466624
ITF2,0.0876452797466624,0.0,0.0876452797466624
ITF4,0.1199812795332099,0.1255707762557077,-0.005589496722497797
ITF4,0.1199812795332099,0.0,0.1199812795332099
ITF4,0.1199812795332099,0.1289954337899543,-0.009014154256744386
ITF4,0.1199812795332099,0.0,0.1199812795332099
ITF4,0.1199812795332099,0.0,0.1199812795332099
ITF5,0.1405205073719279,0.0,0.1405205073719279
ITF5,0.1405205073719279,0.1506849315068493,-0.010164424134921413
ITF5,0.1405205073719279,0.0,0.1405205073719279
ITF6,0.025757964588951,0.0,0.025757964588951
ITF6,0.025757964588951,0.0,0.025757964588951
ITG1,0.1824209955591386,0.2168949771689497,-0.034473981609811105
ITG1,0.1824209955591386,0.0,0.1824209955591386
ITG1,0.1824209955591386,0.228310502283105,-0.04588950672396641
ITG2,0.0718067408523476,0.0570776255707762,0.014729115281571406
ITG2,0.0718067408523476,0.1723744292237443,-0.1005676883713967
ITG2,0.0718067408523476,0.0,0.0718067408523476
ITH3,0.1317911890773954,0.091324200913242,0.040466988164153395
ITH3,0.1317911890773954,0.0,0.1317911890773954
ITH3,0.1317911890773954,0.0,0.1317911890773954
ITH3,0.1317911890773954,0.0,0.1317911890773954
ITH3,0.1317911890773954,0.0,0.1317911890773954
ITH4,0.0712811034283631,0.1141552511415525,-0.04287414771318941
ITH4,0.0712811034283631,0.0,0.0712811034283631
ITH5,0.1387275790707801,0.1484018264840182,-0.009674247413238107
ITH5,0.1387275790707801,0.0,0.1387275790707801
ITH5,0.1387275790707801,0.0,0.1387275790707801
ITH5,0.1387275790707801,0.0,0.1387275790707801
ITH5,0.1387275790707801,0.0,0.1387275790707801
ITI1,0.0988722967628847,0.0,0.0988722967628847
ITI1,0.0988722967628847,0.026255707762557,0.07261658900032769
ITI1,0.0988722967628847,0.0,0.0988722967628847
ITI1,0.0988722967628847,0.0,0.0988722967628847
ITI1,0.0988722967628847,0.0,0.0988722967628847
ITI2,0.1812110486448948,0.0,0.1812110486448948
ITI2,0.1812110486448948,0.0,0.1812110486448948
ITI2,0.1812110486448948,0.0,0.1812110486448948
ITI2,0.1812110486448948,0.0,0.1812110486448948
ITI4,0.1491578180399921,0.2168949771689497,-0.06773715912895761
ITI4,0.1491578180399921,0.0,0.1491578180399921
ITI4,0.1491578180399921,0.0,0.1491578180399921
ITI4,0.1491578180399921,0.1917808219178082,-0.04262300387781612
LT02,0.1457725763195571,0.0,0.1457725763195571
LU00,0.1071323450708026,0.0,0.1071323450708026
LV00,0.1219084244481026,0.182648401826484,-0.06073997737838141
PL22,0.0555143331525131,0.0,0.0555143331525131
PL22,0.0555143331525131,0.0,0.0555143331525131
PL52,0.4679251570722345,0.0,0.4679251570722345
PL52,0.4679251570722345,0.0,0.4679251570722345
PL61,0.1449677203691101,0.2819634703196347,-0.1369957499505246
PL71,0.2738398309583294,0.0,0.2738398309583294
PL72,0.6973512668322155,0.182648401826484,0.5147028650057315
PL72,0.6973512668322155,0.2100456621004566,0.4873056047317589
PL72,0.6973512668322155,0.0,0.6973512668322155
PL81,0.1889957019338025,0.0,0.1889957019338025
PL81,0.1889957019338025,0.1210045662100456,0.0679911357237569
PT15,0.0467692142167831,0.1347031963470319,-0.0879339821302488
PT16,0.2676810007519047,0.0,0.2676810007519047
PT16,0.2676810007519047,0.1712328767123287,0.096448124039576
PT16,0.2676810007519047,0.0707762557077625,0.1969047450441422
PT17,0.338362967227319,0.0,0.338362967227319
PT17,0.338362967227319,0.228310502283105,0.110052464944214
PT17,0.338362967227319,0.0,0.338362967227319
PT18,0.0700531810345868,0.0,0.0700531810345868
RO11,0.1637351466600684,0.2237442922374429,-0.06000914557737452
RO11,0.1637351466600684,0.0,0.1637351466600684
RO12,0.1324228594020665,0.2568493150684931,-0.12442645566642663
RO21,0.1106317419235485,0.0,0.1106317419235485
RO22,0.1568421640342673,0.0,0.1568421640342673
RO31,0.2862017862725782,0.20662100456621,0.0795807817063682
RO31,0.2862017862725782,0.2020547945205479,0.0841469917520303
RO42,0.1022112461486155,0.230593607305936,-0.1283823611573205
SE21,0.2938418372214072,0.2853881278538812,0.008453709367526041
SE23,0.0719003019122621,0.0684931506849315,0.003407151227330596
SI03,9.808821251268676e-06,0.0,9.808821251268676e-06
SI04,0.1118388039156863,0.0,0.1118388039156863
SK01,0.1636759386512874,0.1963470319634703,-0.0326710933121829
SK02,0.146269985736057,0.0,0.146269985736057
SK02,0.146269985736057,0.1381278538812785,0.008142131854778523
SK04,0.066460001210901,0.1278538812785388,-0.06139388006763781
