carrier,node,time_operation,carbon_emissions_carrier
natural_gas,PL43,12,0.0
natural_gas,PL43,13,0.0
natural_gas,PL51,0,0.0
natural_gas,PL51,1,0.0
natural_gas,PL51,2,0.0
natural_gas,PL51,3,0.0
natural_gas,PL51,4,0.0
natural_gas,PL51,5,0.0
natural_gas,PL51,6,0.0
natural_gas,PL51,7,0.0
natural_gas,PL51,8,0.0
natural_gas,PL51,9,0.0
natural_gas,PL51,10,0.0
natural_gas,PL51,11,0.0
natural_gas,PL51,12,0.0
natural_gas,PL51,13,0.0
natural_gas,PL52,0,0.0
natural_gas,PL52,1,0.0
natural_gas,PL52,2,0.0
natural_gas,PL52,3,0.0
natural_gas,PL52,4,0.0
natural_gas,PL52,5,0.0
natural_gas,PL52,6,0.0
natural_gas,PL52,7,0.0
natural_gas,PL52,8,0.0
natural_gas,PL52,9,0.0
natural_gas,PL52,10,0.0
natural_gas,PL52,11,0.0
natural_gas,PL52,12,0.0
natural_gas,PL52,13,0.0
natural_gas,PL61,0,0.0
natural_gas,PL61,1,0.0
natural_gas,PL61,2,0.0
natural_gas,PL61,3,0.0
natural_gas,PL61,4,0.0
natural_gas,PL61,5,0.0
natural_gas,PL61,6,0.0
natural_gas,PL61,7,0.0
natural_gas,PL61,8,0.0
natural_gas,PL61,9,0.0
natural_gas,PL61,10,0.0
natural_gas,PL61,11,0.0
natural_gas,PL61,12,0.0
natural_gas,PL61,13,0.0
natural_gas,PL62,0,0.0
natural_gas,PL62,1,0.0
natural_gas,PL62,2,0.0
natural_gas,PL62,3,0.0
natural_gas,PL62,4,0.0
natural_gas,PL62,5,0.0
natural_gas,PL62,6,0.0
natural_gas,PL62,7,0.0
natural_gas,PL62,8,0.0
natural_gas,PL62,9,0.0
natural_gas,PL62,10,0.0
natural_gas,PL62,11,0.0
natural_gas,PL62,12,0.0
natural_gas,PL62,13,0.0
natural_gas,PL63,0,0.0
natural_gas,PL63,1,0.0
natural_gas,PL63,2,0.0
natural_gas,PL63,3,0.0
natural_gas,PL63,4,0.0
natural_gas,PL63,5,0.0
natural_gas,PL63,6,0.0
natural_gas,PL63,7,0.0
natural_gas,PL63,8,0.0
natural_gas,PL63,9,0.0
natural_gas,PL63,10,0.0
natural_gas,PL63,11,0.0
natural_gas,PL63,12,0.0
natural_gas,PL63,13,0.0
natural_gas,PL71,0,0.0
natural_gas,PL71,1,0.0
natural_gas,PL71,2,0.0
natural_gas,PL71,3,0.0
natural_gas,PL71,4,0.0
natural_gas,PL71,5,0.0
natural_gas,PL71,6,0.0
natural_gas,PL71,7,0.0
natural_gas,PL71,8,0.0
natural_gas,PL71,9,0.0
natural_gas,PL71,10,0.0
natural_gas,PL71,11,0.0
natural_gas,PL71,12,0.0
natural_gas,PL71,13,0.0
natural_gas,PL72,0,0.0
natural_gas,PL72,1,0.0
natural_gas,PL72,2,0.0
natural_gas,PL72,3,0.0
natural_gas,PL72,4,0.0
natural_gas,PL72,5,0.0
natural_gas,PL72,6,0.0
natural_gas,PL72,7,0.0
natural_gas,PL72,8,0.0
natural_gas,PL72,9,0.0
natural_gas,PL72,10,0.0
natural_gas,PL72,11,0.0
natural_gas,PL72,12,0.0
natural_gas,PL72,13,0.0
natural_gas,PL81,0,0.0
natural_gas,PL81,1,0.0
natural_gas,PL81,2,0.0
natural_gas,PL81,3,0.0
natural_gas,PL81,4,0.0
natural_gas,PL81,5,0.0
natural_gas,PL81,6,0.0
natural_gas,PL81,7,0.0
natural_gas,PL81,8,0.0
natural_gas,PL81,9,0.0
natural_gas,PL81,10,0.0
natural_gas,PL81,11,0.0
natural_gas,PL81,12,0.0
natural_gas,PL81,13,0.0
natural_gas,PL82,0,0.0
natural_gas,PL82,1,0.0
natural_gas,PL82,2,0.0
natural_gas,PL82,3,0.0
natural_gas,PL82,4,0.0
natural_gas,PL82,5,0.0
natural_gas,PL82,6,0.0
natural_gas,PL82,7,0.0
natural_gas,PL82,8,0.0
natural_gas,PL82,9,0.0
natural_gas,PL82,10,0.0
natural_gas,PL82,11,0.0
natural_gas,PL82,12,0.0
natural_gas,PL82,13,0.0
natural_gas,PL84,0,0.0
natural_gas,PL84,1,0.0
natural_gas,PL84,2,0.0
natural_gas,PL84,3,0.0
natural_gas,PL84,4,0.0
natural_gas,PL84,5,0.0
natural_gas,PL84,6,0.0
natural_gas,PL84,7,0.0
natural_gas,PL84,8,0.0
natural_gas,PL84,9,0.0
natural_gas,PL84,10,0.0
natural_gas,PL84,11,0.0
natural_gas,PL84,12,0.0
natural_gas,PL84,13,0.0
natural_gas,PL91,0,0.0
natural_gas,PL91,1,0.0
natural_gas,PL91,2,0.0
natural_gas,PL91,3,0.0
natural_gas,PL91,4,0.0
natural_gas,PL91,5,0.0
natural_gas,PL91,6,0.0
natural_gas,PL91,7,0.0
natural_gas,PL91,8,0.0
natural_gas,PL91,9,0.0
natural_gas,PL91,10,0.0
natural_gas,PL91,11,0.0
natural_gas,PL91,12,0.0
natural_gas,PL91,13,0.0
natural_gas,PL92,0,0.0
natural_gas,PL92,1,0.0
natural_gas,PL92,2,0.0
natural_gas,PL92,3,0.0
natural_gas,PL92,4,0.0
natural_gas,PL92,5,0.0
natural_gas,PL92,6,0.0
natural_gas,PL92,7,0.0
natural_gas,PL92,8,0.0
natural_gas,PL92,9,0.0
natural_gas,PL92,10,0.0
natural_gas,PL92,11,0.0
natural_gas,PL92,12,0.0
natural_gas,PL92,13,0.0
natural_gas,PT11,0,0.0
natural_gas,PT11,1,0.0
natural_gas,PT11,2,0.0
natural_gas,PT11,3,0.0
natural_gas,PT11,4,0.0
natural_gas,PT11,5,0.0
natural_gas,PT11,6,0.0
natural_gas,PT11,7,0.0
natural_gas,PT11,8,0.0
natural_gas,PT11,9,0.0
natural_gas,PT11,10,0.0
natural_gas,PT11,11,0.0
natural_gas,PT11,12,0.0
natural_gas,PT11,13,0.0
natural_gas,PT15,0,0.0
natural_gas,PT15,1,0.0
natural_gas,PT15,2,0.0
natural_gas,PT15,3,0.0
natural_gas,PT15,4,0.0
natural_gas,PT15,5,0.0
natural_gas,PT15,6,0.0
natural_gas,PT15,7,0.0
natural_gas,PT15,8,0.0
natural_gas,PT15,9,0.0
natural_gas,PT15,10,0.0
natural_gas,PT15,11,0.0
natural_gas,PT15,12,0.0
natural_gas,PT15,13,0.0
natural_gas,PT16,0,0.0
natural_gas,PT16,1,0.0
natural_gas,PT16,2,0.0
natural_gas,PT16,3,0.0
natural_gas,PT16,4,0.0
natural_gas,PT16,5,0.0
natural_gas,PT16,6,0.0
natural_gas,PT16,7,0.0
natural_gas,PT16,8,0.0
natural_gas,PT16,9,0.0
natural_gas,PT16,10,0.0
natural_gas,PT16,11,0.0
natural_gas,PT16,12,0.0
natural_gas,PT16,13,0.0
natural_gas,PT17,0,0.0
natural_gas,PT17,1,0.0
natural_gas,PT17,2,0.0
natural_gas,PT17,3,0.0
natural_gas,PT17,4,0.0
natural_gas,PT17,5,0.0
natural_gas,PT17,6,0.0
natural_gas,PT17,7,0.0
natural_gas,PT17,8,0.0
natural_gas,PT17,9,0.0
natural_gas,PT17,10,0.0
natural_gas,PT17,11,0.0
natural_gas,PT17,12,0.0
natural_gas,PT17,13,0.0
natural_gas,PT18,0,0.0
natural_gas,PT18,1,0.0
natural_gas,PT18,2,0.0
natural_gas,PT18,3,0.0
natural_gas,PT18,4,0.0
natural_gas,PT18,5,0.0
natural_gas,PT18,6,0.0
natural_gas,PT18,7,0.0
natural_gas,PT18,8,0.0
natural_gas,PT18,9,0.0
natural_gas,PT18,10,0.0
natural_gas,PT18,11,0.0
natural_gas,PT18,12,0.0
natural_gas,PT18,13,0.0
natural_gas,PT20,0,0.0
natural_gas,PT20,1,0.0
natural_gas,PT20,2,0.0
natural_gas,PT20,3,0.0
natural_gas,PT20,4,0.0
natural_gas,PT20,5,0.0
natural_gas,PT20,6,0.0
natural_gas,PT20,7,0.0
natural_gas,PT20,8,0.0
natural_gas,PT20,9,0.0
natural_gas,PT20,10,0.0
natural_gas,PT20,11,0.0
natural_gas,PT20,12,0.0
natural_gas,PT20,13,0.0
natural_gas,PT30,0,0.0
natural_gas,PT30,1,0.0
natural_gas,PT30,2,0.0
natural_gas,PT30,3,0.0
natural_gas,PT30,4,0.0
natural_gas,PT30,5,0.0
natural_gas,PT30,6,0.0
natural_gas,PT30,7,0.0
natural_gas,PT30,8,0.0
natural_gas,PT30,9,0.0
natural_gas,PT30,10,0.0
natural_gas,PT30,11,0.0
natural_gas,PT30,12,0.0
natural_gas,PT30,13,0.0
natural_gas,RO11,0,0.0
natural_gas,RO11,1,0.0
natural_gas,RO11,2,0.0
natural_gas,RO11,3,0.0
natural_gas,RO11,4,0.0
natural_gas,RO11,5,0.0
natural_gas,RO11,6,0.0
natural_gas,RO11,7,0.0
natural_gas,RO11,8,0.0
natural_gas,RO11,9,0.0
natural_gas,RO11,10,0.0
natural_gas,RO11,11,0.0
natural_gas,RO11,12,0.0
natural_gas,RO11,13,0.0
natural_gas,RO12,0,0.0
natural_gas,RO12,1,0.0
natural_gas,RO12,2,0.0
natural_gas,RO12,3,0.0
natural_gas,RO12,4,0.0
natural_gas,RO12,5,0.0
natural_gas,RO12,6,0.0
natural_gas,RO12,7,0.0
natural_gas,RO12,8,0.0
natural_gas,RO12,9,0.0
natural_gas,RO12,10,0.0
natural_gas,RO12,11,0.0
natural_gas,RO12,12,0.0
natural_gas,RO12,13,0.0
natural_gas,RO21,0,0.0
natural_gas,RO21,1,0.0
natural_gas,RO21,2,0.0
natural_gas,RO21,3,0.0
natural_gas,RO21,4,0.0
natural_gas,RO21,5,0.0
natural_gas,RO21,6,0.0
natural_gas,RO21,7,0.0
natural_gas,RO21,8,0.0
natural_gas,RO21,9,0.0
natural_gas,RO21,10,0.0
natural_gas,RO21,11,0.0
natural_gas,RO21,12,0.0
natural_gas,RO21,13,0.0
natural_gas,RO22,0,0.0
natural_gas,RO22,1,0.01246823569006079
natural_gas,RO22,2,0.012585754970604109
natural_gas,RO22,3,0.0
natural_gas,RO22,4,0.0
natural_gas,RO22,5,0.0
natural_gas,RO22,6,0.0
natural_gas,RO22,7,0.0
natural_gas,RO22,8,0.0
natural_gas,RO22,9,0.0
natural_gas,RO22,10,0.0
natural_gas,RO22,11,0.0
natural_gas,RO22,12,0.0
natural_gas,RO22,13,0.0
natural_gas,RO31,0,0.0
natural_gas,RO31,1,0.0016107141060618805
natural_gas,RO31,2,0.0016258958821856843
natural_gas,RO31,3,0.0
natural_gas,RO31,4,0.0
natural_gas,RO31,5,0.0
natural_gas,RO31,6,0.0
natural_gas,RO31,7,0.0
natural_gas,RO31,8,0.0
natural_gas,RO31,9,0.0
natural_gas,RO31,10,0.0
natural_gas,RO31,11,0.0
natural_gas,RO31,12,0.0
natural_gas,RO31,13,0.0
natural_gas,RO32,0,0.0
natural_gas,RO32,1,0.0
natural_gas,RO32,2,0.0
natural_gas,RO32,3,0.0
natural_gas,RO32,4,0.0
natural_gas,RO32,5,0.0
natural_gas,RO32,6,0.0
natural_gas,RO32,7,0.0
natural_gas,RO32,8,0.0
natural_gas,RO32,9,0.0
natural_gas,RO32,10,0.0
natural_gas,RO32,11,0.0
natural_gas,RO32,12,0.0
natural_gas,RO32,13,0.0
natural_gas,RO41,0,0.0
natural_gas,RO41,1,0.0
natural_gas,RO41,2,0.0
natural_gas,RO41,3,0.0
natural_gas,RO41,4,0.0
natural_gas,RO41,5,0.0
natural_gas,RO41,6,0.0
natural_gas,RO41,7,0.0
natural_gas,RO41,8,0.0
natural_gas,RO41,9,0.0
natural_gas,RO41,10,0.0
natural_gas,RO41,11,0.0
natural_gas,RO41,12,0.0
natural_gas,RO41,13,0.0
natural_gas,RO42,0,0.0
natural_gas,RO42,1,0.000875795250606752
natural_gas,RO42,2,0.0063306158808398945
natural_gas,RO42,3,0.0
natural_gas,RO42,4,0.0
natural_gas,RO42,5,0.0
natural_gas,RO42,6,0.0
natural_gas,RO42,7,0.0
natural_gas,RO42,8,0.0
natural_gas,RO42,9,0.0
natural_gas,RO42,10,0.0
natural_gas,RO42,11,0.0
natural_gas,RO42,12,0.0
natural_gas,RO42,13,0.0
natural_gas,RS11,0,0.0
natural_gas,RS11,1,0.0
natural_gas,RS11,2,0.0
natural_gas,RS11,3,0.0
natural_gas,RS11,4,0.0
natural_gas,RS11,5,0.0
natural_gas,RS11,6,0.0
natural_gas,RS11,7,0.0
natural_gas,RS11,8,0.0
natural_gas,RS11,9,0.0
natural_gas,RS11,10,0.0
natural_gas,RS11,11,0.0
natural_gas,RS11,12,0.0
natural_gas,RS11,13,0.0
natural_gas,RS12,0,0.0
natural_gas,RS12,1,0.0
natural_gas,RS12,2,0.0
natural_gas,RS12,3,0.0
natural_gas,RS12,4,0.0
natural_gas,RS12,5,0.0
natural_gas,RS12,6,0.0
natural_gas,RS12,7,0.0
natural_gas,RS12,8,0.0
natural_gas,RS12,9,0.0
natural_gas,RS12,10,0.0
natural_gas,RS12,11,0.0
natural_gas,RS12,12,0.0
natural_gas,RS12,13,0.0
natural_gas,RS21,0,0.0
natural_gas,RS21,1,0.0
natural_gas,RS21,2,0.0
natural_gas,RS21,3,0.0
natural_gas,RS21,4,0.0
natural_gas,RS21,5,0.0
natural_gas,RS21,6,0.0
natural_gas,RS21,7,0.0
natural_gas,RS21,8,0.0
natural_gas,RS21,9,0.0
natural_gas,RS21,10,0.0
natural_gas,RS21,11,0.0
natural_gas,RS21,12,0.0
natural_gas,RS21,13,0.0
natural_gas,RS22,0,0.0
natural_gas,RS22,1,0.0
natural_gas,RS22,2,0.0
natural_gas,RS22,3,0.0
natural_gas,RS22,4,0.0
natural_gas,RS22,5,0.0
natural_gas,RS22,6,0.0
natural_gas,RS22,7,0.0
natural_gas,RS22,8,0.0
natural_gas,RS22,9,0.0
natural_gas,RS22,10,0.0
natural_gas,RS22,11,0.0
natural_gas,RS22,12,0.0
natural_gas,RS22,13,0.0
natural_gas,SE11,0,0.0
natural_gas,SE11,1,0.0
natural_gas,SE11,2,0.0
natural_gas,SE11,3,0.0
natural_gas,SE11,4,0.0
natural_gas,SE11,5,0.0
natural_gas,SE11,6,0.0
natural_gas,SE11,7,0.0
natural_gas,SE11,8,0.0
natural_gas,SE11,9,0.0
natural_gas,SE11,10,0.0
natural_gas,SE11,11,0.0
natural_gas,SE11,12,0.0
natural_gas,SE11,13,0.0
natural_gas,SE12,0,0.007002452156897392
natural_gas,SE12,1,0.007069081744382964
natural_gas,SE12,2,0.007135711331868524
natural_gas,SE12,3,0.0
natural_gas,SE12,4,0.0
natural_gas,SE12,5,0.0
natural_gas,SE12,6,0.0
natural_gas,SE12,7,0.0
natural_gas,SE12,8,0.0
natural_gas,SE12,9,0.0
natural_gas,SE12,10,0.0
natural_gas,SE12,11,0.0
natural_gas,SE12,12,0.0
natural_gas,SE12,13,0.0
natural_gas,SE21,0,0.0
natural_gas,SE21,1,0.0
natural_gas,SE21,2,0.0
natural_gas,SE21,3,0.0
natural_gas,SE21,4,0.0
natural_gas,SE21,5,0.0
natural_gas,SE21,6,0.0
natural_gas,SE21,7,0.0
natural_gas,SE21,8,0.0
natural_gas,SE21,9,0.0
natural_gas,SE21,10,0.0
natural_gas,SE21,11,0.0
natural_gas,SE21,12,0.0
natural_gas,SE21,13,0.0
natural_gas,SE22,0,0.0
natural_gas,SE22,1,0.0
natural_gas,SE22,2,0.0
natural_gas,SE22,3,0.0
natural_gas,SE22,4,0.0
natural_gas,SE22,5,0.0
natural_gas,SE22,6,0.0
natural_gas,SE22,7,0.0
natural_gas,SE22,8,0.0
natural_gas,SE22,9,0.0
natural_gas,SE22,10,0.0
natural_gas,SE22,11,0.0
natural_gas,SE22,12,0.0
natural_gas,SE22,13,0.0
natural_gas,SE23,0,0.0
natural_gas,SE23,1,0.0
natural_gas,SE23,2,0.0
natural_gas,SE23,3,0.0
natural_gas,SE23,4,0.0
natural_gas,SE23,5,0.0
natural_gas,SE23,6,0.0
natural_gas,SE23,7,0.0
natural_gas,SE23,8,0.0
natural_gas,SE23,9,0.0
natural_gas,SE23,10,0.0
natural_gas,SE23,11,0.0
natural_gas,SE23,12,0.0
natural_gas,SE23,13,0.0
natural_gas,SE31,0,0.01035756631365288
natural_gas,SE31,1,0.010456120413755283
natural_gas,SE31,2,0.010554674513857682
natural_gas,SE31,3,0.0
natural_gas,SE31,4,0.0
natural_gas,SE31,5,0.0
natural_gas,SE31,6,0.0
natural_gas,SE31,7,0.0
natural_gas,SE31,8,0.0
natural_gas,SE31,9,0.0
natural_gas,SE31,10,0.0
natural_gas,SE31,11,0.0
natural_gas,SE31,12,0.0
natural_gas,SE31,13,0.0
natural_gas,SE32,0,0.0
natural_gas,SE32,1,0.0
natural_gas,SE32,2,0.0
natural_gas,SE32,3,0.0
natural_gas,SE32,4,0.0
natural_gas,SE32,5,0.0
natural_gas,SE32,6,0.0
natural_gas,SE32,7,0.0
natural_gas,SE32,8,0.0
natural_gas,SE32,9,0.0
natural_gas,SE32,10,0.0
natural_gas,SE32,11,0.0
natural_gas,SE32,12,0.0
natural_gas,SE32,13,0.0
natural_gas,SE33,0,0.0
natural_gas,SE33,1,0.0
natural_gas,SE33,2,0.0
natural_gas,SE33,3,0.0
natural_gas,SE33,4,0.0
natural_gas,SE33,5,0.0
natural_gas,SE33,6,0.0
natural_gas,SE33,7,0.0
natural_gas,SE33,8,0.0
natural_gas,SE33,9,0.0
natural_gas,SE33,10,0.0
natural_gas,SE33,11,0.0
natural_gas,SE33,12,0.0
natural_gas,SE33,13,0.0
natural_gas,SI03,0,0.001363268950705779
natural_gas,SI03,1,0.0013762406991422054
natural_gas,SI03,2,0.0013892124475786392
natural_gas,SI03,3,0.0
natural_gas,SI03,4,0.0
natural_gas,SI03,5,0.0
natural_gas,SI03,6,0.0
natural_gas,SI03,7,0.0
natural_gas,SI03,8,0.0
natural_gas,SI03,9,0.0
natural_gas,SI03,10,0.0
natural_gas,SI03,11,0.0
natural_gas,SI03,12,0.0
natural_gas,SI03,13,0.0
natural_gas,SI04,0,0.0023504637076043056
natural_gas,SI04,1,0.002372828791110547
natural_gas,SI04,2,0.0023951938746167908
natural_gas,SI04,3,0.0
natural_gas,SI04,4,0.0
natural_gas,SI04,5,0.0
natural_gas,SI04,6,0.0
natural_gas,SI04,7,0.0
natural_gas,SI04,8,0.0
natural_gas,SI04,9,0.0
natural_gas,SI04,10,0.0
natural_gas,SI04,11,0.0
natural_gas,SI04,12,0.0
natural_gas,SI04,13,0.0
natural_gas,SK01,0,0.0
natural_gas,SK01,1,0.0
natural_gas,SK01,2,0.0
natural_gas,SK01,3,0.0
natural_gas,SK01,4,0.0
natural_gas,SK01,5,0.0
natural_gas,SK01,6,0.0
natural_gas,SK01,7,0.0
natural_gas,SK01,8,0.0
natural_gas,SK01,9,0.0
natural_gas,SK01,10,0.0
natural_gas,SK01,11,0.0
natural_gas,SK01,12,0.0
natural_gas,SK01,13,0.0
natural_gas,SK02,0,0.0
natural_gas,SK02,1,0.0
natural_gas,SK02,2,0.0
natural_gas,SK02,3,0.0
natural_gas,SK02,4,0.0
natural_gas,SK02,5,0.0
natural_gas,SK02,6,0.0
natural_gas,SK02,7,0.0
natural_gas,SK02,8,0.0
natural_gas,SK02,9,0.0
natural_gas,SK02,10,0.0
natural_gas,SK02,11,0.0
natural_gas,SK02,12,0.0
natural_gas,SK02,13,0.0
natural_gas,SK03,0,0.0
natural_gas,SK03,1,0.0
natural_gas,SK03,2,0.0
natural_gas,SK03,3,0.0
natural_gas,SK03,4,0.0
natural_gas,SK03,5,0.0
natural_gas,SK03,6,0.0
natural_gas,SK03,7,0.0
natural_gas,SK03,8,0.0
natural_gas,SK03,9,0.0
natural_gas,SK03,10,0.0
natural_gas,SK03,11,0.0
natural_gas,SK03,12,0.0
natural_gas,SK03,13,0.0
natural_gas,SK04,0,0.0
natural_gas,SK04,1,0.0
natural_gas,SK04,2,0.0
natural_gas,SK04,3,0.0
natural_gas,SK04,4,0.0
natural_gas,SK04,5,0.0
natural_gas,SK04,6,0.0
natural_gas,SK04,7,0.0
natural_gas,SK04,8,0.0
natural_gas,SK04,9,0.0
natural_gas,SK04,10,0.0
natural_gas,SK04,11,0.0
natural_gas,SK04,12,0.0
natural_gas,SK04,13,0.0
natural_gas,TR10,0,0.0
natural_gas,TR10,1,0.0
natural_gas,TR10,2,0.0
natural_gas,TR10,3,0.0
natural_gas,TR10,4,0.0
natural_gas,TR10,5,0.0
natural_gas,TR10,6,0.0
natural_gas,TR10,7,0.0
natural_gas,TR10,8,0.0
natural_gas,TR10,9,0.0
natural_gas,TR10,10,0.0
natural_gas,TR10,11,0.0
natural_gas,TR10,12,0.0
natural_gas,TR10,13,0.0
natural_gas,TR21,0,0.0
natural_gas,TR21,1,0.0
natural_gas,TR21,2,0.0
natural_gas,TR21,3,0.0
natural_gas,TR21,4,0.0
natural_gas,TR21,5,0.0
natural_gas,TR21,6,0.0
natural_gas,TR21,7,0.0
natural_gas,TR21,8,0.0
natural_gas,TR21,9,0.0
natural_gas,TR21,10,0.0
natural_gas,TR21,11,0.0
natural_gas,TR21,12,0.0
natural_gas,TR21,13,0.0
natural_gas,TR22,0,0.0
natural_gas,TR22,1,0.0
natural_gas,TR22,2,0.0
natural_gas,TR22,3,0.0
natural_gas,TR22,4,0.0
natural_gas,TR22,5,0.0
natural_gas,TR22,6,0.0
natural_gas,TR22,7,0.0
natural_gas,TR22,8,0.0
natural_gas,TR22,9,0.0
natural_gas,TR22,10,0.0
natural_gas,TR22,11,0.0
natural_gas,TR22,12,0.0
natural_gas,TR22,13,0.0
natural_gas,TR31,0,0.0
natural_gas,TR31,1,0.0
natural_gas,TR31,2,0.0
natural_gas,TR31,3,0.0
natural_gas,TR31,4,0.0
natural_gas,TR31,5,0.0
natural_gas,TR31,6,0.0
natural_gas,TR31,7,0.0
natural_gas,TR31,8,0.0
natural_gas,TR31,9,0.0
natural_gas,TR31,10,0.0
natural_gas,TR31,11,0.0
natural_gas,TR31,12,0.0
natural_gas,TR31,13,0.0
natural_gas,TR32,0,0.0
natural_gas,TR32,1,0.0
natural_gas,TR32,2,0.0
natural_gas,TR32,3,0.0
natural_gas,TR32,4,0.0
natural_gas,TR32,5,0.0
natural_gas,TR32,6,0.0
natural_gas,TR32,7,0.0
natural_gas,TR32,8,0.0
natural_gas,TR32,9,0.0
natural_gas,TR32,10,0.0
natural_gas,TR32,11,0.0
natural_gas,TR32,12,0.0
natural_gas,TR32,13,0.0
natural_gas,TR33,0,0.0
natural_gas,TR33,1,0.0
natural_gas,TR33,2,0.0
natural_gas,TR33,3,0.0
natural_gas,TR33,4,0.0
natural_gas,TR33,5,0.0
natural_gas,TR33,6,0.0
natural_gas,TR33,7,0.0
natural_gas,TR33,8,0.0
natural_gas,TR33,9,0.0
natural_gas,TR33,10,0.0
natural_gas,TR33,11,0.0
natural_gas,TR33,12,0.0
natural_gas,TR33,13,0.0
natural_gas,TR41,0,0.0
natural_gas,TR41,1,0.0
natural_gas,TR41,2,0.0
natural_gas,TR41,3,0.0
natural_gas,TR41,4,0.0
natural_gas,TR41,5,0.0
natural_gas,TR41,6,0.0
natural_gas,TR41,7,0.0
natural_gas,TR41,8,0.0
natural_gas,TR41,9,0.0
natural_gas,TR41,10,0.0
natural_gas,TR41,11,0.0
natural_gas,TR41,12,0.0
natural_gas,TR41,13,0.0
natural_gas,TR42,0,0.0
natural_gas,TR42,1,0.0
natural_gas,TR42,2,0.0
natural_gas,TR42,3,0.0
natural_gas,TR42,4,0.0
natural_gas,TR42,5,0.0
natural_gas,TR42,6,0.0
natural_gas,TR42,7,0.0
natural_gas,TR42,8,0.0
natural_gas,TR42,9,0.0
natural_gas,TR42,10,0.0
natural_gas,TR42,11,0.0
natural_gas,TR42,12,0.0
natural_gas,TR42,13,0.0
natural_gas,TR51,0,0.0
natural_gas,TR51,1,0.0
natural_gas,TR51,2,0.0
natural_gas,TR51,3,0.0
natural_gas,TR51,4,0.0
natural_gas,TR51,5,0.0
natural_gas,TR51,6,0.0
natural_gas,TR51,7,0.0
natural_gas,TR51,8,0.0
natural_gas,TR51,9,0.0
natural_gas,TR51,10,0.0
natural_gas,TR51,11,0.0
natural_gas,TR51,12,0.0
natural_gas,TR51,13,0.0
natural_gas,TR52,0,0.0
natural_gas,TR52,1,0.0
natural_gas,TR52,2,0.0
natural_gas,TR52,3,0.0
natural_gas,TR52,4,0.0
natural_gas,TR52,5,0.0
natural_gas,TR52,6,0.0
natural_gas,TR52,7,0.0
natural_gas,TR52,8,0.0
natural_gas,TR52,9,0.0
natural_gas,TR52,10,0.0
natural_gas,TR52,11,0.0
natural_gas,TR52,12,0.0
natural_gas,TR52,13,0.0
natural_gas,TR61,0,0.0
natural_gas,TR61,1,0.0
natural_gas,TR61,2,0.0
natural_gas,TR61,3,0.0
natural_gas,TR61,4,0.0
natural_gas,TR61,5,0.0
natural_gas,TR61,6,0.0
natural_gas,TR61,7,0.0
natural_gas,TR61,8,0.0
natural_gas,TR61,9,0.0
natural_gas,TR61,10,0.0
natural_gas,TR61,11,0.0
natural_gas,TR61,12,0.0
natural_gas,TR61,13,0.0
natural_gas,TR62,0,0.0
natural_gas,TR62,1,0.0
natural_gas,TR62,2,0.0
natural_gas,TR62,3,0.0
natural_gas,TR62,4,0.0
natural_gas,TR62,5,0.0
natural_gas,TR62,6,0.0
natural_gas,TR62,7,0.0
natural_gas,TR62,8,0.0
natural_gas,TR62,9,0.0
natural_gas,TR62,10,0.0
natural_gas,TR62,11,0.0
natural_gas,TR62,12,0.0
natural_gas,TR62,13,0.0
natural_gas,TR63,0,0.0
natural_gas,TR63,1,0.0
natural_gas,TR63,2,0.0
natural_gas,TR63,3,0.0
natural_gas,TR63,4,0.0
natural_gas,TR63,5,0.0
natural_gas,TR63,6,0.0
natural_gas,TR63,7,0.0
natural_gas,TR63,8,0.0
natural_gas,TR63,9,0.0
natural_gas,TR63,10,0.0
natural_gas,TR63,11,0.0
natural_gas,TR63,12,0.0
natural_gas,TR63,13,0.0
natural_gas,TR71,0,0.0
natural_gas,TR71,1,0.0
natural_gas,TR71,2,0.0
natural_gas,TR71,3,0.0
natural_gas,TR71,4,0.0
natural_gas,TR71,5,0.0
natural_gas,TR71,6,0.0
natural_gas,TR71,7,0.0
natural_gas,TR71,8,0.0
natural_gas,TR71,9,0.0
natural_gas,TR71,10,0.0
natural_gas,TR71,11,0.0
natural_gas,TR71,12,0.0
natural_gas,TR71,13,0.0
natural_gas,TR72,0,0.0
natural_gas,TR72,1,0.0
natural_gas,TR72,2,0.0
natural_gas,TR72,3,0.0
natural_gas,TR72,4,0.0
natural_gas,TR72,5,0.0
natural_gas,TR72,6,0.0
natural_gas,TR72,7,0.0
natural_gas,TR72,8,0.0
natural_gas,TR72,9,0.0
natural_gas,TR72,10,0.0
natural_gas,TR72,11,0.0
natural_gas,TR72,12,0.0
natural_gas,TR72,13,0.0
natural_gas,TR81,0,0.0
natural_gas,TR81,1,0.0
natural_gas,TR81,2,0.0
natural_gas,TR81,3,0.0
natural_gas,TR81,4,0.0
natural_gas,TR81,5,0.0
natural_gas,TR81,6,0.0
natural_gas,TR81,7,0.0
natural_gas,TR81,8,0.0
natural_gas,TR81,9,0.0
natural_gas,TR81,10,0.0
natural_gas,TR81,11,0.0
natural_gas,TR81,12,0.0
natural_gas,TR81,13,0.0
natural_gas,TR82,0,0.0
natural_gas,TR82,1,0.0
natural_gas,TR82,2,0.0
natural_gas,TR82,3,0.0
natural_gas,TR82,4,0.0
natural_gas,TR82,5,0.0
natural_gas,TR82,6,0.0
natural_gas,TR82,7,0.0
natural_gas,TR82,8,0.0
natural_gas,TR82,9,0.0
natural_gas,TR82,10,0.0
